"year","sex","ageGroup","population","order"
2100,"FM","0",56,101
2100,"FM","1",57,100
2100,"FM","2",57,99
2100,"FM","3",57,98
2100,"FM","4",58,97
2100,"FM","5",58,96
2100,"FM","6",58,95
2100,"FM","7",58,94
2100,"FM","8",59,93
2100,"FM","9",59,92
2100,"FM","10",59,91
2100,"FM","11",59,90
2100,"FM","12",59,89
2100,"FM","13",59,88
2100,"FM","14",59,87
2100,"FM","15",60,86
2100,"FM","16",60,85
2100,"FM","17",60,84
2100,"FM","18",61,83
2100,"FM","19",62,82
2100,"FM","20",62,81
2100,"FM","21",63,80
2100,"FM","22",64,79
2100,"FM","23",65,78
2100,"FM","24",66,77
2100,"FM","25",67,76
2100,"FM","26",68,75
2100,"FM","27",69,74
2100,"FM","28",70,73
2100,"FM","29",71,72
2100,"FM","30",72,71
2100,"FM","31",73,70
2100,"FM","32",74,69
2100,"FM","33",75,68
2100,"FM","34",76,67
2100,"FM","35",77,66
2100,"FM","36",77,65
2100,"FM","37",78,64
2100,"FM","38",78,63
2100,"FM","39",79,62
2100,"FM","40",79,61
2100,"FM","41",80,60
2100,"FM","42",80,59
2100,"FM","43",81,58
2100,"FM","44",81,57
2100,"FM","45",82,56
2100,"FM","46",82,55
2100,"FM","47",82,54
2100,"FM","48",82,53
2100,"FM","49",82,52
2100,"FM","50",82,51
2100,"FM","51",82,50
2100,"FM","52",82,49
2100,"FM","53",82,48
2100,"FM","54",82,47
2100,"FM","55",82,46
2100,"FM","56",82,45
2100,"FM","57",83,44
2100,"FM","58",83,43
2100,"FM","59",84,42
2100,"FM","60",85,41
2100,"FM","61",86,40
2100,"FM","62",88,39
2100,"FM","63",89,38
2100,"FM","64",91,37
2100,"FM","65",92,36
2100,"FM","66",93,35
2100,"FM","67",94,34
2100,"FM","68",95,33
2100,"FM","69",96,32
2100,"FM","70",97,31
2100,"FM","71",97,30
2100,"FM","72",97,29
2100,"FM","73",97,28
2100,"FM","74",97,27
2100,"FM","75",96,26
2100,"FM","76",96,25
2100,"FM","77",95,24
2100,"FM","78",94,23
2100,"FM","79",93,22
2100,"FM","80",92,21
2100,"FM","81",93,20
2100,"FM","82",94,19
2100,"FM","83",96,18
2100,"FM","84",97,17
2100,"FM","85",96,16
2100,"FM","86",93,15
2100,"FM","87",90,14
2100,"FM","88",84,13
2100,"FM","89",76,12
2100,"FM","90",71,11
2100,"FM","91",68,10
2100,"FM","92",64,9
2100,"FM","93",61,8
2100,"FM","94",58,7
2100,"FM","95",54,6
2100,"FM","96",51,5
2100,"FM","97",47,4
2100,"FM","98",43,3
2100,"FM","99",38,2
2100,"FM","100+",155,1
2100,"M","0",60,101
2100,"M","1",60,100
2100,"M","2",60,99
2100,"M","3",61,98
2100,"M","4",61,97
2100,"M","5",61,96
2100,"M","6",62,95
2100,"M","7",62,94
2100,"M","8",62,93
2100,"M","9",62,92
2100,"M","10",63,91
2100,"M","11",63,90
2100,"M","12",63,89
2100,"M","13",63,88
2100,"M","14",63,87
2100,"M","15",63,86
2100,"M","16",64,85
2100,"M","17",64,84
2100,"M","18",65,83
2100,"M","19",65,82
2100,"M","20",66,81
2100,"M","21",67,80
2100,"M","22",67,79
2100,"M","23",68,78
2100,"M","24",69,77
2100,"M","25",70,76
2100,"M","26",71,75
2100,"M","27",73,74
2100,"M","28",74,73
2100,"M","29",75,72
2100,"M","30",76,71
2100,"M","31",77,70
2100,"M","32",78,69
2100,"M","33",78,68
2100,"M","34",79,67
2100,"M","35",80,66
2100,"M","36",81,65
2100,"M","37",81,64
2100,"M","38",82,63
2100,"M","39",82,62
2100,"M","40",83,61
2100,"M","41",83,60
2100,"M","42",84,59
2100,"M","43",84,58
2100,"M","44",85,57
2100,"M","45",85,56
2100,"M","46",85,55
2100,"M","47",85,54
2100,"M","48",85,53
2100,"M","49",85,52
2100,"M","50",85,51
2100,"M","51",85,50
2100,"M","52",85,49
2100,"M","53",85,48
2100,"M","54",85,47
2100,"M","55",85,46
2100,"M","56",85,45
2100,"M","57",85,44
2100,"M","58",86,43
2100,"M","59",86,42
2100,"M","60",87,41
2100,"M","61",88,40
2100,"M","62",90,39
2100,"M","63",91,38
2100,"M","64",92,37
2100,"M","65",93,36
2100,"M","66",94,35
2100,"M","67",95,34
2100,"M","68",96,33
2100,"M","69",96,32
2100,"M","70",96,31
2100,"M","71",96,30
2100,"M","72",96,29
2100,"M","73",96,28
2100,"M","74",95,27
2100,"M","75",94,26
2100,"M","76",93,25
2100,"M","77",92,24
2100,"M","78",90,23
2100,"M","79",89,22
2100,"M","80",87,21
2100,"M","81",87,20
2100,"M","82",87,19
2100,"M","83",88,18
2100,"M","84",87,17
2100,"M","85",85,16
2100,"M","86",81,15
2100,"M","87",77,14
2100,"M","88",70,13
2100,"M","89",62,12
2100,"M","90",56,11
2100,"M","91",52,10
2100,"M","92",47,9
2100,"M","93",43,8
2100,"M","94",39,7
2100,"M","95",34,6
2100,"M","96",30,5
2100,"M","97",26,4
2100,"M","98",22,3
2100,"M","99",18,2
2100,"M","100+",50,1
