"year","sex","ageGroup","population","order"
1976,"FM","0",193,101
1976,"FM","1",190,100
1976,"FM","2",189,99
1976,"FM","3",189,98
1976,"FM","4",190,97
1976,"FM","5",192,96
1976,"FM","6",195,95
1976,"FM","7",198,94
1976,"FM","8",200,93
1976,"FM","9",203,92
1976,"FM","10",205,91
1976,"FM","11",206,90
1976,"FM","12",205,89
1976,"FM","13",204,88
1976,"FM","14",201,87
1976,"FM","15",198,86
1976,"FM","16",195,85
1976,"FM","17",192,84
1976,"FM","18",190,83
1976,"FM","19",187,82
1976,"FM","20",184,81
1976,"FM","21",180,80
1976,"FM","22",175,79
1976,"FM","23",168,78
1976,"FM","24",160,77
1976,"FM","25",150,76
1976,"FM","26",136,75
1976,"FM","27",125,74
1976,"FM","28",116,73
1976,"FM","29",109,72
1976,"FM","30",105,71
1976,"FM","31",101,70
1976,"FM","32",98,69
1976,"FM","33",96,68
1976,"FM","34",95,67
1976,"FM","35",94,66
1976,"FM","36",94,65
1976,"FM","37",94,64
1976,"FM","38",93,63
1976,"FM","39",91,62
1976,"FM","40",88,61
1976,"FM","41",85,60
1976,"FM","42",82,59
1976,"FM","43",79,58
1976,"FM","44",76,57
1976,"FM","45",74,56
1976,"FM","46",72,55
1976,"FM","47",70,54
1976,"FM","48",68,53
1976,"FM","49",66,52
1976,"FM","50",63,51
1976,"FM","51",60,50
1976,"FM","52",57,49
1976,"FM","53",55,48
1976,"FM","54",52,47
1976,"FM","55",50,46
1976,"FM","56",47,45
1976,"FM","57",45,44
1976,"FM","58",43,43
1976,"FM","59",42,42
1976,"FM","60",40,41
1976,"FM","61",39,40
1976,"FM","62",38,39
1976,"FM","63",36,38
1976,"FM","64",34,37
1976,"FM","65",31,36
1976,"FM","66",28,35
1976,"FM","67",25,34
1976,"FM","68",22,33
1976,"FM","69",20,32
1976,"FM","70",19,31
1976,"FM","71",18,30
1976,"FM","72",17,29
1976,"FM","73",16,28
1976,"FM","74",15,27
1976,"FM","75",13,26
1976,"FM","76",11,25
1976,"FM","77",10,24
1976,"FM","78",8,23
1976,"FM","79",7,22
1976,"FM","80",6,21
1976,"FM","81",6,20
1976,"FM","82",5,19
1976,"FM","83",4,18
1976,"FM","84",3,17
1976,"FM","85",3,16
1976,"FM","86",2,15
1976,"FM","87",2,14
1976,"FM","88",1,13
1976,"FM","89",1,12
1976,"FM","90",1,11
1976,"FM","91",1,10
1976,"FM","92",0,9
1976,"FM","93",0,8
1976,"FM","94",0,7
1976,"FM","95",0,6
1976,"FM","96",0,5
1976,"FM","97",0,4
1976,"FM","98",0,3
1976,"FM","99",0,2
1976,"FM","100+",0,1
1976,"M","0",206,101
1976,"M","1",203,100
1976,"M","2",201,99
1976,"M","3",201,98
1976,"M","4",203,97
1976,"M","5",206,96
1976,"M","6",210,95
1976,"M","7",214,94
1976,"M","8",217,93
1976,"M","9",220,92
1976,"M","10",221,91
1976,"M","11",222,90
1976,"M","12",220,89
1976,"M","13",218,88
1976,"M","14",215,87
1976,"M","15",212,86
1976,"M","16",208,85
1976,"M","17",205,84
1976,"M","18",203,83
1976,"M","19",200,82
1976,"M","20",196,81
1976,"M","21",192,80
1976,"M","22",186,79
1976,"M","23",179,78
1976,"M","24",170,77
1976,"M","25",159,76
1976,"M","26",144,75
1976,"M","27",131,74
1976,"M","28",122,73
1976,"M","29",114,72
1976,"M","30",109,71
1976,"M","31",105,70
1976,"M","32",101,69
1976,"M","33",99,68
1976,"M","34",97,67
1976,"M","35",96,66
1976,"M","36",95,65
1976,"M","37",95,64
1976,"M","38",94,63
1976,"M","39",92,62
1976,"M","40",88,61
1976,"M","41",86,60
1976,"M","42",83,59
1976,"M","43",81,58
1976,"M","44",81,57
1976,"M","45",81,56
1976,"M","46",82,55
1976,"M","47",82,54
1976,"M","48",82,53
1976,"M","49",80,52
1976,"M","50",77,51
1976,"M","51",74,50
1976,"M","52",71,49
1976,"M","53",68,48
1976,"M","54",65,47
1976,"M","55",62,46
1976,"M","56",58,45
1976,"M","57",55,44
1976,"M","58",53,43
1976,"M","59",50,42
1976,"M","60",48,41
1976,"M","61",46,40
1976,"M","62",43,39
1976,"M","63",40,38
1976,"M","64",37,37
1976,"M","65",33,36
1976,"M","66",30,35
1976,"M","67",26,34
1976,"M","68",23,33
1976,"M","69",20,32
1976,"M","70",18,31
1976,"M","71",17,30
1976,"M","72",15,29
1976,"M","73",13,28
1976,"M","74",12,27
1976,"M","75",10,26
1976,"M","76",8,25
1976,"M","77",7,24
1976,"M","78",6,23
1976,"M","79",5,22
1976,"M","80",4,21
1976,"M","81",3,20
1976,"M","82",3,19
1976,"M","83",2,18
1976,"M","84",2,17
1976,"M","85",1,16
1976,"M","86",1,15
1976,"M","87",1,14
1976,"M","88",0,13
1976,"M","89",0,12
1976,"M","90",0,11
1976,"M","91",0,10
1976,"M","92",0,9
1976,"M","93",0,8
1976,"M","94",0,7
1976,"M","95",0,6
1976,"M","96",0,5
1976,"M","97",0,4
1976,"M","98",0,3
1976,"M","99",0,2
1976,"M","100+",0,1
