"year","sex","ageGroup","population","order"
1959,"FM","0",202,101
1959,"FM","1",199,100
1959,"FM","2",194,99
1959,"FM","3",189,98
1959,"FM","4",183,97
1959,"FM","5",177,96
1959,"FM","6",170,95
1959,"FM","7",162,94
1959,"FM","8",153,93
1959,"FM","9",139,92
1959,"FM","10",127,91
1959,"FM","11",119,90
1959,"FM","12",112,89
1959,"FM","13",108,88
1959,"FM","14",104,87
1959,"FM","15",101,86
1959,"FM","16",98,85
1959,"FM","17",97,84
1959,"FM","18",95,83
1959,"FM","19",94,82
1959,"FM","20",94,81
1959,"FM","21",93,80
1959,"FM","22",91,79
1959,"FM","23",87,78
1959,"FM","24",84,77
1959,"FM","25",81,76
1959,"FM","26",79,75
1959,"FM","27",77,74
1959,"FM","28",75,73
1959,"FM","29",74,72
1959,"FM","30",72,71
1959,"FM","31",70,70
1959,"FM","32",67,69
1959,"FM","33",64,68
1959,"FM","34",62,67
1959,"FM","35",59,66
1959,"FM","36",57,65
1959,"FM","37",55,64
1959,"FM","38",53,63
1959,"FM","39",51,62
1959,"FM","40",50,61
1959,"FM","41",48,60
1959,"FM","42",47,59
1959,"FM","43",45,58
1959,"FM","44",44,57
1959,"FM","45",43,56
1959,"FM","46",41,55
1959,"FM","47",39,54
1959,"FM","48",37,53
1959,"FM","49",34,52
1959,"FM","50",32,51
1959,"FM","51",30,50
1959,"FM","52",29,49
1959,"FM","53",28,48
1959,"FM","54",27,47
1959,"FM","55",26,46
1959,"FM","56",25,45
1959,"FM","57",23,44
1959,"FM","58",22,43
1959,"FM","59",20,42
1959,"FM","60",18,41
1959,"FM","61",17,40
1959,"FM","62",16,39
1959,"FM","63",15,38
1959,"FM","64",15,37
1959,"FM","65",14,36
1959,"FM","66",13,35
1959,"FM","67",12,34
1959,"FM","68",12,33
1959,"FM","69",11,32
1959,"FM","70",10,31
1959,"FM","71",9,30
1959,"FM","72",8,29
1959,"FM","73",8,28
1959,"FM","74",7,27
1959,"FM","75",6,26
1959,"FM","76",5,25
1959,"FM","77",4,24
1959,"FM","78",4,23
1959,"FM","79",3,22
1959,"FM","80",3,21
1959,"FM","81",2,20
1959,"FM","82",2,19
1959,"FM","83",1,18
1959,"FM","84",1,17
1959,"FM","85",1,16
1959,"FM","86",1,15
1959,"FM","87",0,14
1959,"FM","88",0,13
1959,"FM","89",0,12
1959,"FM","90",0,11
1959,"FM","91",0,10
1959,"FM","92",0,9
1959,"FM","93",0,8
1959,"FM","94",0,7
1959,"FM","95",0,6
1959,"FM","96",0,5
1959,"FM","97",0,4
1959,"FM","98",0,3
1959,"FM","99",0,2
1959,"FM","100+",0,1
1959,"M","0",213,101
1959,"M","1",209,100
1959,"M","2",204,99
1959,"M","3",200,98
1959,"M","4",194,97
1959,"M","5",187,96
1959,"M","6",179,95
1959,"M","7",171,94
1959,"M","8",161,93
1959,"M","9",145,92
1959,"M","10",131,91
1959,"M","11",123,90
1959,"M","12",115,89
1959,"M","13",111,88
1959,"M","14",107,87
1959,"M","15",103,86
1959,"M","16",101,85
1959,"M","17",98,84
1959,"M","18",97,83
1959,"M","19",95,82
1959,"M","20",95,81
1959,"M","21",94,80
1959,"M","22",91,79
1959,"M","23",86,78
1959,"M","24",83,77
1959,"M","25",79,76
1959,"M","26",77,75
1959,"M","27",76,74
1959,"M","28",76,73
1959,"M","29",75,72
1959,"M","30",75,71
1959,"M","31",74,70
1959,"M","32",73,69
1959,"M","33",72,68
1959,"M","34",70,67
1959,"M","35",69,66
1959,"M","36",67,65
1959,"M","37",66,64
1959,"M","38",64,63
1959,"M","39",63,62
1959,"M","40",61,61
1959,"M","41",60,60
1959,"M","42",58,59
1959,"M","43",56,58
1959,"M","44",54,57
1959,"M","45",51,56
1959,"M","46",49,55
1959,"M","47",46,54
1959,"M","48",44,53
1959,"M","49",41,52
1959,"M","50",38,51
1959,"M","51",35,50
1959,"M","52",33,49
1959,"M","53",31,48
1959,"M","54",30,47
1959,"M","55",28,46
1959,"M","56",26,45
1959,"M","57",24,44
1959,"M","58",22,43
1959,"M","59",20,42
1959,"M","60",18,41
1959,"M","61",16,40
1959,"M","62",15,39
1959,"M","63",14,38
1959,"M","64",13,37
1959,"M","65",12,36
1959,"M","66",11,35
1959,"M","67",10,34
1959,"M","68",9,33
1959,"M","69",7,32
1959,"M","70",7,31
1959,"M","71",6,30
1959,"M","72",5,29
1959,"M","73",4,28
1959,"M","74",3,27
1959,"M","75",3,26
1959,"M","76",2,25
1959,"M","77",2,24
1959,"M","78",1,23
1959,"M","79",1,22
1959,"M","80",1,21
1959,"M","81",1,20
1959,"M","82",1,19
1959,"M","83",0,18
1959,"M","84",0,17
1959,"M","85",0,16
1959,"M","86",0,15
1959,"M","87",0,14
1959,"M","88",0,13
1959,"M","89",0,12
1959,"M","90",0,11
1959,"M","91",0,10
1959,"M","92",0,9
1959,"M","93",0,8
1959,"M","94",0,7
1959,"M","95",0,6
1959,"M","96",0,5
1959,"M","97",0,4
1959,"M","98",0,3
1959,"M","99",0,2
1959,"M","100+",0,1
