"year","sex","ageGroup","population","order"
1969,"FM","0",206,101
1969,"FM","1",206,100
1969,"FM","2",209,99
1969,"FM","3",211,98
1969,"FM","4",211,97
1969,"FM","5",209,96
1969,"FM","6",207,95
1969,"FM","7",204,94
1969,"FM","8",200,93
1969,"FM","9",197,92
1969,"FM","10",195,91
1969,"FM","11",193,90
1969,"FM","12",190,89
1969,"FM","13",187,88
1969,"FM","14",182,87
1969,"FM","15",176,86
1969,"FM","16",170,85
1969,"FM","17",162,84
1969,"FM","18",153,83
1969,"FM","19",139,82
1969,"FM","20",128,81
1969,"FM","21",120,80
1969,"FM","22",114,79
1969,"FM","23",110,78
1969,"FM","24",107,77
1969,"FM","25",104,76
1969,"FM","26",102,75
1969,"FM","27",100,74
1969,"FM","28",99,73
1969,"FM","29",98,72
1969,"FM","30",98,71
1969,"FM","31",97,70
1969,"FM","32",95,69
1969,"FM","33",91,68
1969,"FM","34",88,67
1969,"FM","35",85,66
1969,"FM","36",82,65
1969,"FM","37",79,64
1969,"FM","38",78,63
1969,"FM","39",75,62
1969,"FM","40",73,61
1969,"FM","41",71,60
1969,"FM","42",68,59
1969,"FM","43",65,58
1969,"FM","44",62,57
1969,"FM","45",59,56
1969,"FM","46",57,55
1969,"FM","47",54,54
1969,"FM","48",52,53
1969,"FM","49",50,52
1969,"FM","50",48,51
1969,"FM","51",47,50
1969,"FM","52",45,49
1969,"FM","53",44,48
1969,"FM","54",42,47
1969,"FM","55",41,46
1969,"FM","56",39,45
1969,"FM","57",37,44
1969,"FM","58",34,43
1969,"FM","59",32,42
1969,"FM","60",29,41
1969,"FM","61",27,40
1969,"FM","62",25,39
1969,"FM","63",24,38
1969,"FM","64",23,37
1969,"FM","65",22,36
1969,"FM","66",21,35
1969,"FM","67",19,34
1969,"FM","68",17,33
1969,"FM","69",16,32
1969,"FM","70",14,31
1969,"FM","71",13,30
1969,"FM","72",12,29
1969,"FM","73",11,28
1969,"FM","74",10,27
1969,"FM","75",9,26
1969,"FM","76",8,25
1969,"FM","77",7,24
1969,"FM","78",6,23
1969,"FM","79",5,22
1969,"FM","80",5,21
1969,"FM","81",4,20
1969,"FM","82",3,19
1969,"FM","83",3,18
1969,"FM","84",2,17
1969,"FM","85",2,16
1969,"FM","86",1,15
1969,"FM","87",1,14
1969,"FM","88",1,13
1969,"FM","89",1,12
1969,"FM","90",0,11
1969,"FM","91",0,10
1969,"FM","92",0,9
1969,"FM","93",0,8
1969,"FM","94",0,7
1969,"FM","95",0,6
1969,"FM","96",0,5
1969,"FM","97",0,4
1969,"FM","98",0,3
1969,"FM","99",0,2
1969,"FM","100+",0,1
1969,"M","0",221,101
1969,"M","1",221,100
1969,"M","2",223,99
1969,"M","3",224,98
1969,"M","4",224,97
1969,"M","5",223,96
1969,"M","6",221,95
1969,"M","7",217,94
1969,"M","8",213,93
1969,"M","9",209,92
1969,"M","10",206,91
1969,"M","11",204,90
1969,"M","12",201,89
1969,"M","13",198,88
1969,"M","14",193,87
1969,"M","15",186,86
1969,"M","16",179,85
1969,"M","17",170,84
1969,"M","18",161,83
1969,"M","19",145,82
1969,"M","20",132,81
1969,"M","21",124,80
1969,"M","22",117,79
1969,"M","23",113,78
1969,"M","24",109,77
1969,"M","25",106,76
1969,"M","26",103,75
1969,"M","27",102,74
1969,"M","28",100,73
1969,"M","29",99,72
1969,"M","30",99,71
1969,"M","31",98,70
1969,"M","32",94,69
1969,"M","33",90,68
1969,"M","34",87,67
1969,"M","35",83,66
1969,"M","36",80,65
1969,"M","37",79,64
1969,"M","38",79,63
1969,"M","39",79,62
1969,"M","40",78,61
1969,"M","41",78,60
1969,"M","42",76,59
1969,"M","43",74,58
1969,"M","44",72,57
1969,"M","45",70,56
1969,"M","46",67,55
1969,"M","47",65,54
1969,"M","48",63,53
1969,"M","49",61,52
1969,"M","50",59,51
1969,"M","51",57,50
1969,"M","52",55,49
1969,"M","53",52,48
1969,"M","54",50,47
1969,"M","55",48,46
1969,"M","56",45,45
1969,"M","57",42,44
1969,"M","58",39,43
1969,"M","59",36,42
1969,"M","60",32,41
1969,"M","61",29,40
1969,"M","62",27,39
1969,"M","63",25,38
1969,"M","64",23,37
1969,"M","65",21,36
1969,"M","66",19,35
1969,"M","67",17,34
1969,"M","68",15,33
1969,"M","69",13,32
1969,"M","70",11,31
1969,"M","71",10,30
1969,"M","72",9,29
1969,"M","73",8,28
1969,"M","74",7,27
1969,"M","75",6,26
1969,"M","76",5,25
1969,"M","77",4,24
1969,"M","78",3,23
1969,"M","79",3,22
1969,"M","80",2,21
1969,"M","81",2,20
1969,"M","82",1,19
1969,"M","83",1,18
1969,"M","84",1,17
1969,"M","85",1,16
1969,"M","86",0,15
1969,"M","87",0,14
1969,"M","88",0,13
1969,"M","89",0,12
1969,"M","90",0,11
1969,"M","91",0,10
1969,"M","92",0,9
1969,"M","93",0,8
1969,"M","94",0,7
1969,"M","95",0,6
1969,"M","96",0,5
1969,"M","97",0,4
1969,"M","98",0,3
1969,"M","99",0,2
1969,"M","100+",0,1
