"year","sex","ageGroup","population","order"
1994,"FM","0",152,101
1994,"FM","1",153,100
1994,"FM","2",154,99
1994,"FM","3",150,98
1994,"FM","4",143,97
1994,"FM","5",144,96
1994,"FM","6",150,95
1994,"FM","7",157,94
1994,"FM","8",164,93
1994,"FM","9",171,92
1994,"FM","10",178,91
1994,"FM","11",184,90
1994,"FM","12",190,89
1994,"FM","13",195,88
1994,"FM","14",199,87
1994,"FM","15",201,86
1994,"FM","16",200,85
1994,"FM","17",196,84
1994,"FM","18",190,83
1994,"FM","19",183,82
1994,"FM","20",178,81
1994,"FM","21",176,80
1994,"FM","22",176,79
1994,"FM","23",178,78
1994,"FM","24",182,77
1994,"FM","25",187,76
1994,"FM","26",190,75
1994,"FM","27",192,74
1994,"FM","28",194,73
1994,"FM","29",195,72
1994,"FM","30",195,71
1994,"FM","31",194,70
1994,"FM","32",192,69
1994,"FM","33",189,68
1994,"FM","34",187,67
1994,"FM","35",184,66
1994,"FM","36",182,65
1994,"FM","37",179,64
1994,"FM","38",178,63
1994,"FM","39",175,62
1994,"FM","40",170,61
1994,"FM","41",163,60
1994,"FM","42",153,59
1994,"FM","43",141,58
1994,"FM","44",128,57
1994,"FM","45",116,56
1994,"FM","46",106,55
1994,"FM","47",98,54
1994,"FM","48",92,53
1994,"FM","49",87,52
1994,"FM","50",84,51
1994,"FM","51",83,50
1994,"FM","52",82,49
1994,"FM","53",82,48
1994,"FM","54",83,47
1994,"FM","55",83,46
1994,"FM","56",82,45
1994,"FM","57",80,44
1994,"FM","58",78,43
1994,"FM","59",74,42
1994,"FM","60",71,41
1994,"FM","61",68,40
1994,"FM","62",66,39
1994,"FM","63",63,38
1994,"FM","64",61,37
1994,"FM","65",59,36
1994,"FM","66",56,35
1994,"FM","67",54,34
1994,"FM","68",51,33
1994,"FM","69",48,32
1994,"FM","70",45,31
1994,"FM","71",42,30
1994,"FM","72",39,29
1994,"FM","73",35,28
1994,"FM","74",32,27
1994,"FM","75",29,26
1994,"FM","76",27,25
1994,"FM","77",24,24
1994,"FM","78",23,23
1994,"FM","79",21,22
1994,"FM","80",19,21
1994,"FM","81",17,20
1994,"FM","82",15,19
1994,"FM","83",12,18
1994,"FM","84",10,17
1994,"FM","85",7,16
1994,"FM","86",5,15
1994,"FM","87",4,14
1994,"FM","88",3,13
1994,"FM","89",3,12
1994,"FM","90",2,11
1994,"FM","91",2,10
1994,"FM","92",2,9
1994,"FM","93",1,8
1994,"FM","94",1,7
1994,"FM","95",1,6
1994,"FM","96",0,5
1994,"FM","97",0,4
1994,"FM","98",0,3
1994,"FM","99",0,2
1994,"FM","100+",0,1
1994,"M","0",165,101
1994,"M","1",167,100
1994,"M","2",169,99
1994,"M","3",166,98
1994,"M","4",161,97
1994,"M","5",161,96
1994,"M","6",167,95
1994,"M","7",173,94
1994,"M","8",180,93
1994,"M","9",187,92
1994,"M","10",193,91
1994,"M","11",199,90
1994,"M","12",204,89
1994,"M","13",209,88
1994,"M","14",213,87
1994,"M","15",214,86
1994,"M","16",212,85
1994,"M","17",208,84
1994,"M","18",201,83
1994,"M","19",193,82
1994,"M","20",187,81
1994,"M","21",185,80
1994,"M","22",186,79
1994,"M","23",190,78
1994,"M","24",197,77
1994,"M","25",202,76
1994,"M","26",206,75
1994,"M","27",209,74
1994,"M","28",210,73
1994,"M","29",210,72
1994,"M","30",209,71
1994,"M","31",207,70
1994,"M","32",205,69
1994,"M","33",202,68
1994,"M","34",198,67
1994,"M","35",195,66
1994,"M","36",193,65
1994,"M","37",190,64
1994,"M","38",188,63
1994,"M","39",185,62
1994,"M","40",180,61
1994,"M","41",172,60
1994,"M","42",162,59
1994,"M","43",149,58
1994,"M","44",135,57
1994,"M","45",122,56
1994,"M","46",111,55
1994,"M","47",103,54
1994,"M","48",96,53
1994,"M","49",91,52
1994,"M","50",87,51
1994,"M","51",85,50
1994,"M","52",83,49
1994,"M","53",83,48
1994,"M","54",82,47
1994,"M","55",82,46
1994,"M","56",81,45
1994,"M","57",80,44
1994,"M","58",78,43
1994,"M","59",76,42
1994,"M","60",75,41
1994,"M","61",74,40
1994,"M","62",75,39
1994,"M","63",77,38
1994,"M","64",79,37
1994,"M","65",79,36
1994,"M","66",78,35
1994,"M","67",75,34
1994,"M","68",71,33
1994,"M","69",65,32
1994,"M","70",60,31
1994,"M","71",54,30
1994,"M","72",48,29
1994,"M","73",43,28
1994,"M","74",38,27
1994,"M","75",34,26
1994,"M","76",30,25
1994,"M","77",27,24
1994,"M","78",24,23
1994,"M","79",22,22
1994,"M","80",20,21
1994,"M","81",17,20
1994,"M","82",14,19
1994,"M","83",11,18
1994,"M","84",8,17
1994,"M","85",6,16
1994,"M","86",4,15
1994,"M","87",3,14
1994,"M","88",2,13
1994,"M","89",2,12
1994,"M","90",1,11
1994,"M","91",1,10
1994,"M","92",1,9
1994,"M","93",1,8
1994,"M","94",0,7
1994,"M","95",0,6
1994,"M","96",0,5
1994,"M","97",0,4
1994,"M","98",0,3
1994,"M","99",0,2
1994,"M","100+",0,1
