"year","sex","ageGroup","population","order"
1987,"FM","0",159,101
1987,"FM","1",165,100
1987,"FM","2",171,99
1987,"FM","3",177,98
1987,"FM","4",182,97
1987,"FM","5",187,96
1987,"FM","6",191,95
1987,"FM","7",195,94
1987,"FM","8",197,93
1987,"FM","9",197,92
1987,"FM","10",195,91
1987,"FM","11",191,90
1987,"FM","12",185,89
1987,"FM","13",181,88
1987,"FM","14",179,87
1987,"FM","15",179,86
1987,"FM","16",182,85
1987,"FM","17",186,84
1987,"FM","18",190,83
1987,"FM","19",193,82
1987,"FM","20",196,81
1987,"FM","21",198,80
1987,"FM","22",199,79
1987,"FM","23",198,78
1987,"FM","24",197,77
1987,"FM","25",195,76
1987,"FM","26",193,75
1987,"FM","27",190,74
1987,"FM","28",187,73
1987,"FM","29",185,72
1987,"FM","30",182,71
1987,"FM","31",180,70
1987,"FM","32",177,69
1987,"FM","33",173,68
1987,"FM","34",166,67
1987,"FM","35",157,66
1987,"FM","36",146,65
1987,"FM","37",132,64
1987,"FM","38",120,63
1987,"FM","39",110,62
1987,"FM","40",102,61
1987,"FM","41",96,60
1987,"FM","42",92,59
1987,"FM","43",89,58
1987,"FM","44",87,57
1987,"FM","45",86,56
1987,"FM","46",86,55
1987,"FM","47",86,54
1987,"FM","48",86,53
1987,"FM","49",86,52
1987,"FM","50",84,51
1987,"FM","51",82,50
1987,"FM","52",79,49
1987,"FM","53",76,48
1987,"FM","54",73,47
1987,"FM","55",70,46
1987,"FM","56",68,45
1987,"FM","57",66,44
1987,"FM","58",64,43
1987,"FM","59",62,42
1987,"FM","60",59,41
1987,"FM","61",57,40
1987,"FM","62",54,39
1987,"FM","63",52,38
1987,"FM","64",49,37
1987,"FM","65",46,36
1987,"FM","66",43,35
1987,"FM","67",40,34
1987,"FM","68",37,33
1987,"FM","69",35,32
1987,"FM","70",33,31
1987,"FM","71",32,30
1987,"FM","72",31,29
1987,"FM","73",29,28
1987,"FM","74",27,27
1987,"FM","75",24,26
1987,"FM","76",21,25
1987,"FM","77",17,24
1987,"FM","78",14,23
1987,"FM","79",11,22
1987,"FM","80",9,21
1987,"FM","81",8,20
1987,"FM","82",8,19
1987,"FM","83",7,18
1987,"FM","84",6,17
1987,"FM","85",5,16
1987,"FM","86",5,15
1987,"FM","87",4,14
1987,"FM","88",3,13
1987,"FM","89",2,12
1987,"FM","90",2,11
1987,"FM","91",1,10
1987,"FM","92",1,9
1987,"FM","93",1,8
1987,"FM","94",1,7
1987,"FM","95",0,6
1987,"FM","96",0,5
1987,"FM","97",0,4
1987,"FM","98",0,3
1987,"FM","99",0,2
1987,"FM","100+",0,1
1987,"M","0",178,101
1987,"M","1",183,100
1987,"M","2",188,99
1987,"M","3",193,98
1987,"M","4",198,97
1987,"M","5",203,96
1987,"M","6",208,95
1987,"M","7",211,94
1987,"M","8",213,93
1987,"M","9",213,92
1987,"M","10",210,91
1987,"M","11",204,90
1987,"M","12",197,89
1987,"M","13",192,88
1987,"M","14",191,87
1987,"M","15",192,86
1987,"M","16",197,85
1987,"M","17",203,84
1987,"M","18",209,83
1987,"M","19",214,82
1987,"M","20",217,81
1987,"M","21",218,80
1987,"M","22",217,79
1987,"M","23",215,78
1987,"M","24",213,77
1987,"M","25",210,76
1987,"M","26",207,75
1987,"M","27",204,74
1987,"M","28",201,73
1987,"M","29",198,72
1987,"M","30",195,71
1987,"M","31",193,70
1987,"M","32",190,69
1987,"M","33",185,68
1987,"M","34",178,67
1987,"M","35",168,66
1987,"M","36",156,65
1987,"M","37",142,64
1987,"M","38",129,63
1987,"M","39",118,62
1987,"M","40",109,61
1987,"M","41",102,60
1987,"M","42",97,59
1987,"M","43",93,58
1987,"M","44",91,57
1987,"M","45",89,56
1987,"M","46",88,55
1987,"M","47",88,54
1987,"M","48",88,53
1987,"M","49",87,52
1987,"M","50",86,51
1987,"M","51",84,50
1987,"M","52",82,49
1987,"M","53",80,48
1987,"M","54",80,47
1987,"M","55",81,46
1987,"M","56",82,45
1987,"M","57",84,44
1987,"M","58",85,43
1987,"M","59",85,42
1987,"M","60",83,41
1987,"M","61",80,40
1987,"M","62",75,39
1987,"M","63",70,38
1987,"M","64",65,37
1987,"M","65",60,36
1987,"M","66",55,35
1987,"M","67",50,34
1987,"M","68",46,33
1987,"M","69",42,32
1987,"M","70",39,31
1987,"M","71",36,30
1987,"M","72",34,29
1987,"M","73",32,28
1987,"M","74",29,27
1987,"M","75",25,26
1987,"M","76",21,25
1987,"M","77",17,24
1987,"M","78",13,23
1987,"M","79",10,22
1987,"M","80",7,21
1987,"M","81",6,20
1987,"M","82",6,19
1987,"M","83",5,18
1987,"M","84",5,17
1987,"M","85",4,16
1987,"M","86",3,15
1987,"M","87",2,14
1987,"M","88",2,13
1987,"M","89",1,12
1987,"M","90",1,11
1987,"M","91",1,10
1987,"M","92",0,9
1987,"M","93",0,8
1987,"M","94",0,7
1987,"M","95",0,6
1987,"M","96",0,5
1987,"M","97",0,4
1987,"M","98",0,3
1987,"M","99",0,2
1987,"M","100+",0,1
