"year","sex","ageGroup","population","order"
2014,"FM","0",104,101
2014,"FM","1",104,100
2014,"FM","2",100,99
2014,"FM","3",94,98
2014,"FM","4",92,97
2014,"FM","5",93,96
2014,"FM","6",94,95
2014,"FM","7",96,94
2014,"FM","8",99,93
2014,"FM","9",102,92
2014,"FM","10",107,91
2014,"FM","11",113,90
2014,"FM","12",120,89
2014,"FM","13",128,88
2014,"FM","14",136,87
2014,"FM","15",143,86
2014,"FM","16",148,85
2014,"FM","17",152,84
2014,"FM","18",155,83
2014,"FM","19",157,82
2014,"FM","20",158,81
2014,"FM","21",158,80
2014,"FM","22",157,79
2014,"FM","23",156,78
2014,"FM","24",155,77
2014,"FM","25",156,76
2014,"FM","26",160,75
2014,"FM","27",167,74
2014,"FM","28",175,73
2014,"FM","29",184,72
2014,"FM","30",192,71
2014,"FM","31",199,70
2014,"FM","32",205,69
2014,"FM","33",209,68
2014,"FM","34",212,67
2014,"FM","35",212,66
2014,"FM","36",209,65
2014,"FM","37",204,64
2014,"FM","38",196,63
2014,"FM","39",188,62
2014,"FM","40",183,61
2014,"FM","41",180,60
2014,"FM","42",179,59
2014,"FM","43",181,58
2014,"FM","44",183,57
2014,"FM","45",186,56
2014,"FM","46",187,55
2014,"FM","47",189,54
2014,"FM","48",189,53
2014,"FM","49",190,52
2014,"FM","50",189,51
2014,"FM","51",187,50
2014,"FM","52",185,49
2014,"FM","53",182,48
2014,"FM","54",179,47
2014,"FM","55",176,46
2014,"FM","56",174,45
2014,"FM","57",172,44
2014,"FM","58",169,43
2014,"FM","59",166,42
2014,"FM","60",160,41
2014,"FM","61",152,40
2014,"FM","62",141,39
2014,"FM","63",127,38
2014,"FM","64",114,37
2014,"FM","65",102,36
2014,"FM","66",94,35
2014,"FM","67",87,34
2014,"FM","68",83,33
2014,"FM","69",81,32
2014,"FM","70",78,31
2014,"FM","71",75,30
2014,"FM","72",71,29
2014,"FM","73",68,28
2014,"FM","74",64,27
2014,"FM","75",61,26
2014,"FM","76",57,25
2014,"FM","77",54,24
2014,"FM","78",50,23
2014,"FM","79",47,22
2014,"FM","80",44,21
2014,"FM","81",40,20
2014,"FM","82",37,19
2014,"FM","83",34,18
2014,"FM","84",31,17
2014,"FM","85",27,16
2014,"FM","86",25,15
2014,"FM","87",22,14
2014,"FM","88",19,13
2014,"FM","89",17,12
2014,"FM","90",14,11
2014,"FM","91",12,10
2014,"FM","92",10,9
2014,"FM","93",8,8
2014,"FM","94",7,7
2014,"FM","95",5,6
2014,"FM","96",4,5
2014,"FM","97",3,4
2014,"FM","98",3,3
2014,"FM","99",2,2
2014,"FM","100+",4,1
2014,"M","0",111,101
2014,"M","1",112,100
2014,"M","2",108,99
2014,"M","3",101,98
2014,"M","4",100,97
2014,"M","5",101,96
2014,"M","6",102,95
2014,"M","7",104,94
2014,"M","8",107,93
2014,"M","9",111,92
2014,"M","10",116,91
2014,"M","11",123,90
2014,"M","12",130,89
2014,"M","13",139,88
2014,"M","14",147,87
2014,"M","15",154,86
2014,"M","16",160,85
2014,"M","17",164,84
2014,"M","18",167,83
2014,"M","19",169,82
2014,"M","20",170,81
2014,"M","21",170,80
2014,"M","22",170,79
2014,"M","23",169,78
2014,"M","24",169,77
2014,"M","25",170,76
2014,"M","26",173,75
2014,"M","27",177,74
2014,"M","28",183,73
2014,"M","29",189,72
2014,"M","30",195,71
2014,"M","31",200,70
2014,"M","32",205,69
2014,"M","33",208,68
2014,"M","34",210,67
2014,"M","35",209,66
2014,"M","36",205,65
2014,"M","37",198,64
2014,"M","38",190,63
2014,"M","39",181,62
2014,"M","40",175,61
2014,"M","41",172,60
2014,"M","42",172,59
2014,"M","43",175,58
2014,"M","44",178,57
2014,"M","45",181,56
2014,"M","46",184,55
2014,"M","47",185,54
2014,"M","48",185,53
2014,"M","49",185,52
2014,"M","50",184,51
2014,"M","51",182,50
2014,"M","52",179,49
2014,"M","53",175,48
2014,"M","54",172,47
2014,"M","55",168,46
2014,"M","56",165,45
2014,"M","57",163,44
2014,"M","58",160,43
2014,"M","59",157,42
2014,"M","60",151,41
2014,"M","61",142,40
2014,"M","62",131,39
2014,"M","63",118,38
2014,"M","64",105,37
2014,"M","65",94,36
2014,"M","66",86,35
2014,"M","67",82,34
2014,"M","68",79,33
2014,"M","69",78,32
2014,"M","70",76,31
2014,"M","71",73,30
2014,"M","72",70,29
2014,"M","73",65,28
2014,"M","74",61,27
2014,"M","75",56,26
2014,"M","76",52,25
2014,"M","77",48,24
2014,"M","78",44,23
2014,"M","79",41,22
2014,"M","80",37,21
2014,"M","81",34,20
2014,"M","82",30,19
2014,"M","83",27,18
2014,"M","84",24,17
2014,"M","85",21,16
2014,"M","86",18,15
2014,"M","87",15,14
2014,"M","88",13,13
2014,"M","89",11,12
2014,"M","90",9,11
2014,"M","91",7,10
2014,"M","92",6,9
2014,"M","93",4,8
2014,"M","94",3,7
2014,"M","95",2,6
2014,"M","96",2,5
2014,"M","97",1,4
2014,"M","98",1,3
2014,"M","99",1,2
2014,"M","100+",1,1
