"year","sex","ageGroup","population","order"
2006,"FM","0",103,101
2006,"FM","1",107,100
2006,"FM","2",111,99
2006,"FM","3",115,98
2006,"FM","4",121,97
2006,"FM","5",129,96
2006,"FM","6",137,95
2006,"FM","7",143,94
2006,"FM","8",147,93
2006,"FM","9",151,92
2006,"FM","10",153,91
2006,"FM","11",155,90
2006,"FM","12",155,89
2006,"FM","13",155,88
2006,"FM","14",154,87
2006,"FM","15",152,86
2006,"FM","16",151,85
2006,"FM","17",152,84
2006,"FM","18",155,83
2006,"FM","19",161,82
2006,"FM","20",169,81
2006,"FM","21",178,80
2006,"FM","22",185,79
2006,"FM","23",193,78
2006,"FM","24",199,77
2006,"FM","25",204,76
2006,"FM","26",207,75
2006,"FM","27",207,74
2006,"FM","28",205,73
2006,"FM","29",200,72
2006,"FM","30",193,71
2006,"FM","31",185,70
2006,"FM","32",180,69
2006,"FM","33",177,68
2006,"FM","34",177,67
2006,"FM","35",179,66
2006,"FM","36",182,65
2006,"FM","37",185,64
2006,"FM","38",188,63
2006,"FM","39",189,62
2006,"FM","40",191,61
2006,"FM","41",191,60
2006,"FM","42",191,59
2006,"FM","43",190,58
2006,"FM","44",188,57
2006,"FM","45",185,56
2006,"FM","46",182,55
2006,"FM","47",179,54
2006,"FM","48",177,53
2006,"FM","49",175,52
2006,"FM","50",173,51
2006,"FM","51",170,50
2006,"FM","52",165,49
2006,"FM","53",156,48
2006,"FM","54",146,47
2006,"FM","55",132,46
2006,"FM","56",119,45
2006,"FM","57",108,44
2006,"FM","58",99,43
2006,"FM","59",92,42
2006,"FM","60",87,41
2006,"FM","61",84,40
2006,"FM","62",81,39
2006,"FM","63",79,38
2006,"FM","64",77,37
2006,"FM","65",76,36
2006,"FM","66",74,35
2006,"FM","67",72,34
2006,"FM","68",70,33
2006,"FM","69",67,32
2006,"FM","70",64,31
2006,"FM","71",61,30
2006,"FM","72",58,29
2006,"FM","73",54,28
2006,"FM","74",52,27
2006,"FM","75",49,26
2006,"FM","76",46,25
2006,"FM","77",43,24
2006,"FM","78",40,23
2006,"FM","79",37,22
2006,"FM","80",34,21
2006,"FM","81",31,20
2006,"FM","82",28,19
2006,"FM","83",25,18
2006,"FM","84",22,17
2006,"FM","85",19,16
2006,"FM","86",16,15
2006,"FM","87",14,14
2006,"FM","88",12,13
2006,"FM","89",10,12
2006,"FM","90",8,11
2006,"FM","91",6,10
2006,"FM","92",5,9
2006,"FM","93",4,8
2006,"FM","94",3,7
2006,"FM","95",2,6
2006,"FM","96",2,5
2006,"FM","97",1,4
2006,"FM","98",1,3
2006,"FM","99",1,2
2006,"FM","100+",1,1
2006,"M","0",113,101
2006,"M","1",117,100
2006,"M","2",121,99
2006,"M","3",126,98
2006,"M","4",132,97
2006,"M","5",141,96
2006,"M","6",149,95
2006,"M","7",155,94
2006,"M","8",160,93
2006,"M","9",163,92
2006,"M","10",166,91
2006,"M","11",167,90
2006,"M","12",168,89
2006,"M","13",168,88
2006,"M","14",167,87
2006,"M","15",166,86
2006,"M","16",165,85
2006,"M","17",165,84
2006,"M","18",168,83
2006,"M","19",173,82
2006,"M","20",179,81
2006,"M","21",186,80
2006,"M","22",192,79
2006,"M","23",198,78
2006,"M","24",203,77
2006,"M","25",207,76
2006,"M","26",209,75
2006,"M","27",209,74
2006,"M","28",206,73
2006,"M","29",200,72
2006,"M","30",192,71
2006,"M","31",185,70
2006,"M","32",179,69
2006,"M","33",177,68
2006,"M","34",177,67
2006,"M","35",180,66
2006,"M","36",184,65
2006,"M","37",188,64
2006,"M","38",191,63
2006,"M","39",193,62
2006,"M","40",194,61
2006,"M","41",194,60
2006,"M","42",193,59
2006,"M","43",192,58
2006,"M","44",190,57
2006,"M","45",186,56
2006,"M","46",183,55
2006,"M","47",180,54
2006,"M","48",177,53
2006,"M","49",175,52
2006,"M","50",172,51
2006,"M","51",169,50
2006,"M","52",163,49
2006,"M","53",155,48
2006,"M","54",143,47
2006,"M","55",130,46
2006,"M","56",117,45
2006,"M","57",105,44
2006,"M","58",96,43
2006,"M","59",90,42
2006,"M","60",87,41
2006,"M","61",84,40
2006,"M","62",82,39
2006,"M","63",79,38
2006,"M","64",77,37
2006,"M","65",74,36
2006,"M","66",72,35
2006,"M","67",69,34
2006,"M","68",66,33
2006,"M","69",63,32
2006,"M","70",60,31
2006,"M","71",58,30
2006,"M","72",55,29
2006,"M","73",53,28
2006,"M","74",51,27
2006,"M","75",50,26
2006,"M","76",48,25
2006,"M","77",46,24
2006,"M","78",44,23
2006,"M","79",40,22
2006,"M","80",36,21
2006,"M","81",31,20
2006,"M","82",27,19
2006,"M","83",23,18
2006,"M","84",19,17
2006,"M","85",16,16
2006,"M","86",13,15
2006,"M","87",11,14
2006,"M","88",9,13
2006,"M","89",7,12
2006,"M","90",5,11
2006,"M","91",4,10
2006,"M","92",3,9
2006,"M","93",2,8
2006,"M","94",2,7
2006,"M","95",1,6
2006,"M","96",1,5
2006,"M","97",0,4
2006,"M","98",0,3
2006,"M","99",0,2
2006,"M","100+",0,1
