"year","sex","ageGroup","population","order"
1985,"FM","0",172,101
1985,"FM","1",177,100
1985,"FM","2",182,99
1985,"FM","3",186,98
1985,"FM","4",190,97
1985,"FM","5",194,96
1985,"FM","6",196,95
1985,"FM","7",196,94
1985,"FM","8",194,93
1985,"FM","9",191,92
1985,"FM","10",186,91
1985,"FM","11",182,90
1985,"FM","12",181,89
1985,"FM","13",181,88
1985,"FM","14",184,87
1985,"FM","15",188,86
1985,"FM","16",191,85
1985,"FM","17",195,84
1985,"FM","18",198,83
1985,"FM","19",199,82
1985,"FM","20",200,81
1985,"FM","21",200,80
1985,"FM","22",198,79
1985,"FM","23",196,78
1985,"FM","24",194,77
1985,"FM","25",191,76
1985,"FM","26",188,75
1985,"FM","27",186,74
1985,"FM","28",183,73
1985,"FM","29",181,72
1985,"FM","30",178,71
1985,"FM","31",173,70
1985,"FM","32",167,69
1985,"FM","33",158,68
1985,"FM","34",146,67
1985,"FM","35",133,66
1985,"FM","36",121,65
1985,"FM","37",111,64
1985,"FM","38",103,63
1985,"FM","39",97,62
1985,"FM","40",93,61
1985,"FM","41",90,60
1985,"FM","42",88,59
1985,"FM","43",87,58
1985,"FM","44",87,57
1985,"FM","45",88,56
1985,"FM","46",88,55
1985,"FM","47",87,54
1985,"FM","48",86,53
1985,"FM","49",83,52
1985,"FM","50",80,51
1985,"FM","51",77,50
1985,"FM","52",74,49
1985,"FM","53",72,48
1985,"FM","54",69,47
1985,"FM","55",67,46
1985,"FM","56",65,45
1985,"FM","57",63,44
1985,"FM","58",61,43
1985,"FM","59",58,42
1985,"FM","60",56,41
1985,"FM","61",53,40
1985,"FM","62",50,39
1985,"FM","63",47,38
1985,"FM","64",44,37
1985,"FM","65",42,36
1985,"FM","66",39,35
1985,"FM","67",37,34
1985,"FM","68",35,33
1985,"FM","69",34,32
1985,"FM","70",33,31
1985,"FM","71",31,30
1985,"FM","72",29,29
1985,"FM","73",27,28
1985,"FM","74",23,27
1985,"FM","75",20,26
1985,"FM","76",16,25
1985,"FM","77",14,24
1985,"FM","78",12,23
1985,"FM","79",10,22
1985,"FM","80",10,21
1985,"FM","81",9,20
1985,"FM","82",8,19
1985,"FM","83",7,18
1985,"FM","84",6,17
1985,"FM","85",5,16
1985,"FM","86",4,15
1985,"FM","87",3,14
1985,"FM","88",3,13
1985,"FM","89",2,12
1985,"FM","90",2,11
1985,"FM","91",1,10
1985,"FM","92",1,9
1985,"FM","93",1,8
1985,"FM","94",1,7
1985,"FM","95",0,6
1985,"FM","96",0,5
1985,"FM","97",0,4
1985,"FM","98",0,3
1985,"FM","99",0,2
1985,"FM","100+",0,1
1985,"M","0",189,101
1985,"M","1",193,100
1985,"M","2",198,99
1985,"M","3",202,98
1985,"M","4",206,97
1985,"M","5",210,96
1985,"M","6",212,95
1985,"M","7",211,94
1985,"M","8",209,93
1985,"M","9",204,92
1985,"M","10",198,91
1985,"M","11",194,90
1985,"M","12",192,89
1985,"M","13",194,88
1985,"M","14",198,87
1985,"M","15",205,86
1985,"M","16",210,85
1985,"M","17",215,84
1985,"M","18",217,83
1985,"M","19",219,82
1985,"M","20",218,81
1985,"M","21",216,80
1985,"M","22",214,79
1985,"M","23",211,78
1985,"M","24",208,77
1985,"M","25",205,76
1985,"M","26",202,75
1985,"M","27",199,74
1985,"M","28",196,73
1985,"M","29",194,72
1985,"M","30",190,71
1985,"M","31",185,70
1985,"M","32",178,69
1985,"M","33",168,68
1985,"M","34",157,67
1985,"M","35",142,66
1985,"M","36",129,65
1985,"M","37",119,64
1985,"M","38",110,63
1985,"M","39",104,62
1985,"M","40",99,61
1985,"M","41",95,60
1985,"M","42",92,59
1985,"M","43",91,58
1985,"M","44",90,57
1985,"M","45",90,56
1985,"M","46",89,55
1985,"M","47",89,54
1985,"M","48",87,53
1985,"M","49",85,52
1985,"M","50",83,51
1985,"M","51",81,50
1985,"M","52",80,49
1985,"M","53",81,48
1985,"M","54",83,47
1985,"M","55",84,46
1985,"M","56",85,45
1985,"M","57",85,44
1985,"M","58",83,43
1985,"M","59",80,42
1985,"M","60",75,41
1985,"M","61",71,40
1985,"M","62",66,39
1985,"M","63",61,38
1985,"M","64",56,37
1985,"M","65",52,36
1985,"M","66",48,35
1985,"M","67",44,34
1985,"M","68",41,33
1985,"M","69",39,32
1985,"M","70",36,31
1985,"M","71",34,30
1985,"M","72",31,29
1985,"M","73",28,28
1985,"M","74",23,27
1985,"M","75",19,26
1985,"M","76",15,25
1985,"M","77",12,24
1985,"M","78",10,23
1985,"M","79",8,22
1985,"M","80",8,21
1985,"M","81",7,20
1985,"M","82",6,19
1985,"M","83",5,18
1985,"M","84",4,17
1985,"M","85",3,16
1985,"M","86",2,15
1985,"M","87",2,14
1985,"M","88",1,13
1985,"M","89",1,12
1985,"M","90",1,11
1985,"M","91",1,10
1985,"M","92",0,9
1985,"M","93",0,8
1985,"M","94",0,7
1985,"M","95",0,6
1985,"M","96",0,5
1985,"M","97",0,4
1985,"M","98",0,3
1985,"M","99",0,2
1985,"M","100+",0,1
