"year","sex","ageGroup","population","order"
2005,"FM","0",108,101
2005,"FM","1",112,100
2005,"FM","2",116,99
2005,"FM","3",121,98
2005,"FM","4",130,97
2005,"FM","5",138,96
2005,"FM","6",143,95
2005,"FM","7",147,94
2005,"FM","8",150,93
2005,"FM","9",153,92
2005,"FM","10",154,91
2005,"FM","11",155,90
2005,"FM","12",155,89
2005,"FM","13",154,88
2005,"FM","14",152,87
2005,"FM","15",150,86
2005,"FM","16",151,85
2005,"FM","17",155,84
2005,"FM","18",160,83
2005,"FM","19",168,82
2005,"FM","20",177,81
2005,"FM","21",184,80
2005,"FM","22",191,79
2005,"FM","23",198,78
2005,"FM","24",203,77
2005,"FM","25",206,76
2005,"FM","26",207,75
2005,"FM","27",204,74
2005,"FM","28",199,73
2005,"FM","29",192,72
2005,"FM","30",185,71
2005,"FM","31",179,70
2005,"FM","32",177,69
2005,"FM","33",177,68
2005,"FM","34",179,67
2005,"FM","35",182,66
2005,"FM","36",185,65
2005,"FM","37",188,64
2005,"FM","38",189,63
2005,"FM","39",191,62
2005,"FM","40",191,61
2005,"FM","41",191,60
2005,"FM","42",190,59
2005,"FM","43",188,58
2005,"FM","44",185,57
2005,"FM","45",182,56
2005,"FM","46",180,55
2005,"FM","47",177,54
2005,"FM","48",175,53
2005,"FM","49",174,52
2005,"FM","50",171,51
2005,"FM","51",165,50
2005,"FM","52",157,49
2005,"FM","53",146,48
2005,"FM","54",133,47
2005,"FM","55",120,46
2005,"FM","56",108,45
2005,"FM","57",99,44
2005,"FM","58",92,43
2005,"FM","59",88,42
2005,"FM","60",84,41
2005,"FM","61",82,40
2005,"FM","62",79,39
2005,"FM","63",78,38
2005,"FM","64",77,37
2005,"FM","65",75,36
2005,"FM","66",74,35
2005,"FM","67",72,34
2005,"FM","68",69,33
2005,"FM","69",66,32
2005,"FM","70",62,31
2005,"FM","71",59,30
2005,"FM","72",56,29
2005,"FM","73",53,28
2005,"FM","74",50,27
2005,"FM","75",48,26
2005,"FM","76",45,25
2005,"FM","77",42,24
2005,"FM","78",39,23
2005,"FM","79",36,22
2005,"FM","80",33,21
2005,"FM","81",29,20
2005,"FM","82",26,19
2005,"FM","83",23,18
2005,"FM","84",20,17
2005,"FM","85",17,16
2005,"FM","86",15,15
2005,"FM","87",13,14
2005,"FM","88",10,13
2005,"FM","89",9,12
2005,"FM","90",7,11
2005,"FM","91",6,10
2005,"FM","92",4,9
2005,"FM","93",3,8
2005,"FM","94",3,7
2005,"FM","95",2,6
2005,"FM","96",1,5
2005,"FM","97",1,4
2005,"FM","98",1,3
2005,"FM","99",0,2
2005,"FM","100+",1,1
2005,"M","0",118,101
2005,"M","1",122,100
2005,"M","2",127,99
2005,"M","3",132,98
2005,"M","4",141,97
2005,"M","5",149,96
2005,"M","6",155,95
2005,"M","7",160,94
2005,"M","8",163,93
2005,"M","9",166,92
2005,"M","10",167,91
2005,"M","11",168,90
2005,"M","12",168,89
2005,"M","13",167,88
2005,"M","14",165,87
2005,"M","15",164,86
2005,"M","16",165,85
2005,"M","17",167,84
2005,"M","18",172,83
2005,"M","19",179,82
2005,"M","20",186,81
2005,"M","21",192,80
2005,"M","22",198,79
2005,"M","23",203,78
2005,"M","24",207,77
2005,"M","25",209,76
2005,"M","26",209,75
2005,"M","27",206,74
2005,"M","28",201,73
2005,"M","29",193,72
2005,"M","30",185,71
2005,"M","31",180,70
2005,"M","32",178,69
2005,"M","33",178,68
2005,"M","34",181,67
2005,"M","35",185,66
2005,"M","36",189,65
2005,"M","37",192,64
2005,"M","38",194,63
2005,"M","39",195,62
2005,"M","40",195,61
2005,"M","41",195,60
2005,"M","42",193,59
2005,"M","43",191,58
2005,"M","44",188,57
2005,"M","45",184,56
2005,"M","46",181,55
2005,"M","47",178,54
2005,"M","48",176,53
2005,"M","49",174,52
2005,"M","50",170,51
2005,"M","51",165,50
2005,"M","52",156,49
2005,"M","53",145,48
2005,"M","54",132,47
2005,"M","55",118,46
2005,"M","56",107,45
2005,"M","57",98,44
2005,"M","58",91,43
2005,"M","59",87,42
2005,"M","60",84,41
2005,"M","61",82,40
2005,"M","62",79,39
2005,"M","63",77,38
2005,"M","64",75,37
2005,"M","65",73,36
2005,"M","66",70,35
2005,"M","67",68,34
2005,"M","68",65,33
2005,"M","69",62,32
2005,"M","70",59,31
2005,"M","71",57,30
2005,"M","72",55,29
2005,"M","73",54,28
2005,"M","74",53,27
2005,"M","75",52,26
2005,"M","76",50,25
2005,"M","77",47,24
2005,"M","78",44,23
2005,"M","79",39,22
2005,"M","80",35,21
2005,"M","81",30,20
2005,"M","82",26,19
2005,"M","83",22,18
2005,"M","84",18,17
2005,"M","85",15,16
2005,"M","86",12,15
2005,"M","87",10,14
2005,"M","88",8,13
2005,"M","89",6,12
2005,"M","90",5,11
2005,"M","91",4,10
2005,"M","92",3,9
2005,"M","93",2,8
2005,"M","94",1,7
2005,"M","95",1,6
2005,"M","96",1,5
2005,"M","97",0,4
2005,"M","98",0,3
2005,"M","99",0,2
2005,"M","100+",0,1
