"year","sex","ageGroup","population","order"
1971,"FM","0",200,101
1971,"FM","1",200,100
1971,"FM","2",202,99
1971,"FM","3",204,98
1971,"FM","4",207,97
1971,"FM","5",209,96
1971,"FM","6",209,95
1971,"FM","7",208,94
1971,"FM","8",206,93
1971,"FM","9",203,92
1971,"FM","10",200,91
1971,"FM","11",196,90
1971,"FM","12",194,89
1971,"FM","13",192,88
1971,"FM","14",190,87
1971,"FM","15",186,86
1971,"FM","16",182,85
1971,"FM","17",176,84
1971,"FM","18",169,83
1971,"FM","19",161,82
1971,"FM","20",152,81
1971,"FM","21",138,80
1971,"FM","22",127,79
1971,"FM","23",119,78
1971,"FM","24",113,77
1971,"FM","25",108,76
1971,"FM","26",105,75
1971,"FM","27",102,74
1971,"FM","28",100,73
1971,"FM","29",99,72
1971,"FM","30",98,71
1971,"FM","31",97,70
1971,"FM","32",97,69
1971,"FM","33",96,68
1971,"FM","34",94,67
1971,"FM","35",90,66
1971,"FM","36",87,65
1971,"FM","37",84,64
1971,"FM","38",81,63
1971,"FM","39",79,62
1971,"FM","40",77,61
1971,"FM","41",75,60
1971,"FM","42",72,59
1971,"FM","43",70,58
1971,"FM","44",68,57
1971,"FM","45",65,56
1971,"FM","46",62,55
1971,"FM","47",59,54
1971,"FM","48",56,53
1971,"FM","49",54,52
1971,"FM","50",52,51
1971,"FM","51",50,50
1971,"FM","52",48,49
1971,"FM","53",46,48
1971,"FM","54",44,47
1971,"FM","55",43,46
1971,"FM","56",41,45
1971,"FM","57",40,44
1971,"FM","58",38,43
1971,"FM","59",36,42
1971,"FM","60",33,41
1971,"FM","61",31,40
1971,"FM","62",28,39
1971,"FM","63",26,38
1971,"FM","64",24,37
1971,"FM","65",23,36
1971,"FM","66",22,35
1971,"FM","67",21,34
1971,"FM","68",20,33
1971,"FM","69",18,32
1971,"FM","70",16,31
1971,"FM","71",15,30
1971,"FM","72",13,29
1971,"FM","73",12,28
1971,"FM","74",10,27
1971,"FM","75",9,26
1971,"FM","76",9,25
1971,"FM","77",8,24
1971,"FM","78",7,23
1971,"FM","79",6,22
1971,"FM","80",5,21
1971,"FM","81",4,20
1971,"FM","82",4,19
1971,"FM","83",3,18
1971,"FM","84",3,17
1971,"FM","85",2,16
1971,"FM","86",2,15
1971,"FM","87",1,14
1971,"FM","88",1,13
1971,"FM","89",1,12
1971,"FM","90",0,11
1971,"FM","91",0,10
1971,"FM","92",0,9
1971,"FM","93",0,8
1971,"FM","94",0,7
1971,"FM","95",0,6
1971,"FM","96",0,5
1971,"FM","97",0,4
1971,"FM","98",0,3
1971,"FM","99",0,2
1971,"FM","100+",0,1
1971,"M","0",213,101
1971,"M","1",214,100
1971,"M","2",217,99
1971,"M","3",219,98
1971,"M","4",221,97
1971,"M","5",223,96
1971,"M","6",223,95
1971,"M","7",222,94
1971,"M","8",220,93
1971,"M","9",217,92
1971,"M","10",213,91
1971,"M","11",209,90
1971,"M","12",206,89
1971,"M","13",204,88
1971,"M","14",201,87
1971,"M","15",197,86
1971,"M","16",193,85
1971,"M","17",186,84
1971,"M","18",179,83
1971,"M","19",170,82
1971,"M","20",160,81
1971,"M","21",145,80
1971,"M","22",132,79
1971,"M","23",124,78
1971,"M","24",116,77
1971,"M","25",112,76
1971,"M","26",108,75
1971,"M","27",105,74
1971,"M","28",102,73
1971,"M","29",100,72
1971,"M","30",99,71
1971,"M","31",98,70
1971,"M","32",98,69
1971,"M","33",97,68
1971,"M","34",94,67
1971,"M","35",90,66
1971,"M","36",86,65
1971,"M","37",83,64
1971,"M","38",81,63
1971,"M","39",80,62
1971,"M","40",80,61
1971,"M","41",80,60
1971,"M","42",79,59
1971,"M","43",79,58
1971,"M","44",77,57
1971,"M","45",75,56
1971,"M","46",73,55
1971,"M","47",70,54
1971,"M","48",68,53
1971,"M","49",65,52
1971,"M","50",63,51
1971,"M","51",61,50
1971,"M","52",58,49
1971,"M","53",56,48
1971,"M","54",53,47
1971,"M","55",51,46
1971,"M","56",49,45
1971,"M","57",47,44
1971,"M","58",44,43
1971,"M","59",41,42
1971,"M","60",37,41
1971,"M","61",34,40
1971,"M","62",31,39
1971,"M","63",28,38
1971,"M","64",25,37
1971,"M","65",23,36
1971,"M","66",21,35
1971,"M","67",20,34
1971,"M","68",18,33
1971,"M","69",16,32
1971,"M","70",14,31
1971,"M","71",12,30
1971,"M","72",10,29
1971,"M","73",9,28
1971,"M","74",7,27
1971,"M","75",6,26
1971,"M","76",6,25
1971,"M","77",5,24
1971,"M","78",4,23
1971,"M","79",3,22
1971,"M","80",3,21
1971,"M","81",2,20
1971,"M","82",2,19
1971,"M","83",1,18
1971,"M","84",1,17
1971,"M","85",1,16
1971,"M","86",0,15
1971,"M","87",0,14
1971,"M","88",0,13
1971,"M","89",0,12
1971,"M","90",0,11
1971,"M","91",0,10
1971,"M","92",0,9
1971,"M","93",0,8
1971,"M","94",0,7
1971,"M","95",0,6
1971,"M","96",0,5
1971,"M","97",0,4
1971,"M","98",0,3
1971,"M","99",0,2
1971,"M","100+",0,1
