"year","sex","ageGroup","population","order"
1999,"FM","0",143,101
1999,"FM","1",146,100
1999,"FM","2",148,99
1999,"FM","3",151,98
1999,"FM","4",153,97
1999,"FM","5",154,96
1999,"FM","6",154,95
1999,"FM","7",153,94
1999,"FM","8",150,93
1999,"FM","9",147,92
1999,"FM","10",148,91
1999,"FM","11",151,90
1999,"FM","12",157,89
1999,"FM","13",164,88
1999,"FM","14",172,87
1999,"FM","15",179,86
1999,"FM","16",186,85
1999,"FM","17",192,84
1999,"FM","18",198,83
1999,"FM","19",201,82
1999,"FM","20",203,81
1999,"FM","21",201,80
1999,"FM","22",196,79
1999,"FM","23",190,78
1999,"FM","24",182,77
1999,"FM","25",177,76
1999,"FM","26",175,75
1999,"FM","27",175,74
1999,"FM","28",178,73
1999,"FM","29",181,72
1999,"FM","30",185,71
1999,"FM","31",188,70
1999,"FM","32",190,69
1999,"FM","33",191,68
1999,"FM","34",192,67
1999,"FM","35",192,66
1999,"FM","36",191,65
1999,"FM","37",190,64
1999,"FM","38",187,63
1999,"FM","39",184,62
1999,"FM","40",182,61
1999,"FM","41",179,60
1999,"FM","42",177,59
1999,"FM","43",176,58
1999,"FM","44",173,57
1999,"FM","45",168,56
1999,"FM","46",160,55
1999,"FM","47",149,54
1999,"FM","48",137,53
1999,"FM","49",124,52
1999,"FM","50",112,51
1999,"FM","51",102,50
1999,"FM","52",95,49
1999,"FM","53",89,48
1999,"FM","54",85,47
1999,"FM","55",82,46
1999,"FM","56",81,45
1999,"FM","57",80,44
1999,"FM","58",80,43
1999,"FM","59",81,42
1999,"FM","60",81,41
1999,"FM","61",79,40
1999,"FM","62",77,39
1999,"FM","63",74,38
1999,"FM","64",71,37
1999,"FM","65",67,36
1999,"FM","66",64,35
1999,"FM","67",61,34
1999,"FM","68",59,33
1999,"FM","69",56,32
1999,"FM","70",54,31
1999,"FM","71",51,30
1999,"FM","72",48,29
1999,"FM","73",45,28
1999,"FM","74",41,27
1999,"FM","75",38,26
1999,"FM","76",35,25
1999,"FM","77",31,24
1999,"FM","78",28,23
1999,"FM","79",25,22
1999,"FM","80",22,21
1999,"FM","81",19,20
1999,"FM","82",17,19
1999,"FM","83",15,18
1999,"FM","84",13,17
1999,"FM","85",11,16
1999,"FM","86",10,15
1999,"FM","87",8,14
1999,"FM","88",7,13
1999,"FM","89",5,12
1999,"FM","90",4,11
1999,"FM","91",3,10
1999,"FM","92",2,9
1999,"FM","93",2,8
1999,"FM","94",1,7
1999,"FM","95",1,6
1999,"FM","96",1,5
1999,"FM","97",1,4
1999,"FM","98",0,3
1999,"FM","99",0,2
1999,"FM","100+",0,1
1999,"M","0",155,101
1999,"M","1",158,100
1999,"M","2",161,99
1999,"M","3",164,98
1999,"M","4",166,97
1999,"M","5",167,96
1999,"M","6",168,95
1999,"M","7",167,94
1999,"M","8",164,93
1999,"M","9",161,92
1999,"M","10",162,91
1999,"M","11",165,90
1999,"M","12",170,89
1999,"M","13",177,88
1999,"M","14",184,87
1999,"M","15",191,86
1999,"M","16",198,85
1999,"M","17",203,84
1999,"M","18",207,83
1999,"M","19",210,82
1999,"M","20",211,81
1999,"M","21",208,80
1999,"M","22",204,79
1999,"M","23",196,78
1999,"M","24",189,77
1999,"M","25",184,76
1999,"M","26",182,75
1999,"M","27",183,74
1999,"M","28",187,73
1999,"M","29",191,72
1999,"M","30",195,71
1999,"M","31",199,70
1999,"M","32",201,69
1999,"M","33",202,68
1999,"M","34",203,67
1999,"M","35",202,66
1999,"M","36",201,65
1999,"M","37",199,64
1999,"M","38",196,63
1999,"M","39",193,62
1999,"M","40",190,61
1999,"M","41",187,60
1999,"M","42",184,59
1999,"M","43",182,58
1999,"M","44",179,57
1999,"M","45",173,56
1999,"M","46",165,55
1999,"M","47",154,54
1999,"M","48",141,53
1999,"M","49",127,52
1999,"M","50",115,51
1999,"M","51",104,50
1999,"M","52",96,49
1999,"M","53",90,48
1999,"M","54",86,47
1999,"M","55",82,46
1999,"M","56",80,45
1999,"M","57",79,44
1999,"M","58",78,43
1999,"M","59",78,42
1999,"M","60",77,41
1999,"M","61",76,40
1999,"M","62",74,39
1999,"M","63",71,38
1999,"M","64",69,37
1999,"M","65",68,36
1999,"M","66",67,35
1999,"M","67",68,34
1999,"M","68",69,33
1999,"M","69",70,32
1999,"M","70",69,31
1999,"M","71",67,30
1999,"M","72",64,29
1999,"M","73",58,28
1999,"M","74",52,27
1999,"M","75",46,26
1999,"M","76",41,25
1999,"M","77",36,24
1999,"M","78",31,23
1999,"M","79",27,22
1999,"M","80",23,21
1999,"M","81",19,20
1999,"M","82",16,19
1999,"M","83",14,18
1999,"M","84",12,17
1999,"M","85",10,16
1999,"M","86",8,15
1999,"M","87",6,14
1999,"M","88",5,13
1999,"M","89",4,12
1999,"M","90",3,11
1999,"M","91",2,10
1999,"M","92",1,9
1999,"M","93",1,8
1999,"M","94",1,7
1999,"M","95",1,6
1999,"M","96",0,5
1999,"M","97",0,4
1999,"M","98",0,3
1999,"M","99",0,2
1999,"M","100+",0,1
