"year","sex","ageGroup","population","order"
1997,"FM","0",147,101
1997,"FM","1",149,100
1997,"FM","2",151,99
1997,"FM","3",153,98
1997,"FM","4",153,97
1997,"FM","5",153,96
1997,"FM","6",150,95
1997,"FM","7",146,94
1997,"FM","8",146,93
1997,"FM","9",151,92
1997,"FM","10",157,91
1997,"FM","11",164,90
1997,"FM","12",172,89
1997,"FM","13",179,88
1997,"FM","14",185,87
1997,"FM","15",191,86
1997,"FM","16",197,85
1997,"FM","17",201,84
1997,"FM","18",202,83
1997,"FM","19",201,82
1997,"FM","20",196,81
1997,"FM","21",190,80
1997,"FM","22",183,79
1997,"FM","23",178,78
1997,"FM","24",175,77
1997,"FM","25",175,76
1997,"FM","26",178,75
1997,"FM","27",182,74
1997,"FM","28",186,73
1997,"FM","29",189,72
1997,"FM","30",191,71
1997,"FM","31",192,70
1997,"FM","32",193,69
1997,"FM","33",193,68
1997,"FM","34",192,67
1997,"FM","35",191,66
1997,"FM","36",188,65
1997,"FM","37",185,64
1997,"FM","38",183,63
1997,"FM","39",180,62
1997,"FM","40",178,61
1997,"FM","41",176,60
1997,"FM","42",174,59
1997,"FM","43",169,58
1997,"FM","44",161,57
1997,"FM","45",151,56
1997,"FM","46",139,55
1997,"FM","47",125,54
1997,"FM","48",113,53
1997,"FM","49",104,52
1997,"FM","50",96,51
1997,"FM","51",90,50
1997,"FM","52",86,49
1997,"FM","53",83,48
1997,"FM","54",82,47
1997,"FM","55",81,46
1997,"FM","56",81,45
1997,"FM","57",82,44
1997,"FM","58",82,43
1997,"FM","59",81,42
1997,"FM","60",78,41
1997,"FM","61",76,40
1997,"FM","62",72,39
1997,"FM","63",69,38
1997,"FM","64",66,37
1997,"FM","65",63,36
1997,"FM","66",61,35
1997,"FM","67",58,34
1997,"FM","68",56,33
1997,"FM","69",53,32
1997,"FM","70",50,31
1997,"FM","71",47,30
1997,"FM","72",44,29
1997,"FM","73",41,28
1997,"FM","74",38,27
1997,"FM","75",34,26
1997,"FM","76",31,25
1997,"FM","77",28,24
1997,"FM","78",25,23
1997,"FM","79",22,22
1997,"FM","80",20,21
1997,"FM","81",18,20
1997,"FM","82",16,19
1997,"FM","83",14,18
1997,"FM","84",13,17
1997,"FM","85",11,16
1997,"FM","86",9,15
1997,"FM","87",7,14
1997,"FM","88",5,13
1997,"FM","89",4,12
1997,"FM","90",3,11
1997,"FM","91",2,10
1997,"FM","92",2,9
1997,"FM","93",2,8
1997,"FM","94",1,7
1997,"FM","95",1,6
1997,"FM","96",1,5
1997,"FM","97",0,4
1997,"FM","98",0,3
1997,"FM","99",0,2
1997,"FM","100+",0,1
1997,"M","0",160,101
1997,"M","1",162,100
1997,"M","2",164,99
1997,"M","3",166,98
1997,"M","4",167,97
1997,"M","5",167,96
1997,"M","6",165,95
1997,"M","7",161,94
1997,"M","8",162,93
1997,"M","9",166,92
1997,"M","10",171,91
1997,"M","11",178,90
1997,"M","12",185,89
1997,"M","13",192,88
1997,"M","14",198,87
1997,"M","15",203,86
1997,"M","16",208,85
1997,"M","17",211,84
1997,"M","18",212,83
1997,"M","19",210,82
1997,"M","20",205,81
1997,"M","21",198,80
1997,"M","22",191,79
1997,"M","23",185,78
1997,"M","24",183,77
1997,"M","25",184,76
1997,"M","26",188,75
1997,"M","27",193,74
1997,"M","28",198,73
1997,"M","29",202,72
1997,"M","30",204,71
1997,"M","31",206,70
1997,"M","32",206,69
1997,"M","33",205,68
1997,"M","34",204,67
1997,"M","35",201,66
1997,"M","36",198,65
1997,"M","37",195,64
1997,"M","38",192,63
1997,"M","39",189,62
1997,"M","40",187,61
1997,"M","41",185,60
1997,"M","42",181,59
1997,"M","43",176,58
1997,"M","44",168,57
1997,"M","45",157,56
1997,"M","46",144,55
1997,"M","47",130,54
1997,"M","48",118,53
1997,"M","49",107,52
1997,"M","50",99,51
1997,"M","51",93,50
1997,"M","52",88,49
1997,"M","53",85,48
1997,"M","54",82,47
1997,"M","55",81,46
1997,"M","56",80,45
1997,"M","57",80,44
1997,"M","58",79,43
1997,"M","59",78,42
1997,"M","60",76,41
1997,"M","61",74,40
1997,"M","62",72,39
1997,"M","63",71,38
1997,"M","64",70,37
1997,"M","65",71,36
1997,"M","66",72,35
1997,"M","67",74,34
1997,"M","68",74,33
1997,"M","69",72,32
1997,"M","70",69,31
1997,"M","71",64,30
1997,"M","72",58,29
1997,"M","73",52,28
1997,"M","74",46,27
1997,"M","75",41,26
1997,"M","76",36,25
1997,"M","77",31,24
1997,"M","78",27,23
1997,"M","79",24,22
1997,"M","80",21,21
1997,"M","81",18,20
1997,"M","82",16,19
1997,"M","83",14,18
1997,"M","84",11,17
1997,"M","85",9,16
1997,"M","86",7,15
1997,"M","87",5,14
1997,"M","88",4,13
1997,"M","89",3,12
1997,"M","90",2,11
1997,"M","91",1,10
1997,"M","92",1,9
1997,"M","93",1,8
1997,"M","94",1,7
1997,"M","95",0,6
1997,"M","96",0,5
1997,"M","97",0,4
1997,"M","98",0,3
1997,"M","99",0,2
1997,"M","100+",0,1
