"year","sex","ageGroup","population","order"
2031,"FM","0",88,101
2031,"FM","1",89,100
2031,"FM","2",89,99
2031,"FM","3",90,98
2031,"FM","4",90,97
2031,"FM","5",91,96
2031,"FM","6",91,95
2031,"FM","7",91,94
2031,"FM","8",91,93
2031,"FM","9",91,92
2031,"FM","10",91,91
2031,"FM","11",91,90
2031,"FM","12",93,89
2031,"FM","13",96,88
2031,"FM","14",101,87
2031,"FM","15",104,86
2031,"FM","16",106,85
2031,"FM","17",105,84
2031,"FM","18",106,83
2031,"FM","19",103,82
2031,"FM","20",96,81
2031,"FM","21",95,80
2031,"FM","22",96,79
2031,"FM","23",98,78
2031,"FM","24",100,77
2031,"FM","25",103,76
2031,"FM","26",107,75
2031,"FM","27",112,74
2031,"FM","28",119,73
2031,"FM","29",126,72
2031,"FM","30",134,71
2031,"FM","31",143,70
2031,"FM","32",149,69
2031,"FM","33",155,68
2031,"FM","34",159,67
2031,"FM","35",162,66
2031,"FM","36",163,65
2031,"FM","37",164,64
2031,"FM","38",164,63
2031,"FM","39",163,62
2031,"FM","40",161,61
2031,"FM","41",160,60
2031,"FM","42",161,59
2031,"FM","43",164,58
2031,"FM","44",170,57
2031,"FM","45",177,56
2031,"FM","46",186,55
2031,"FM","47",193,54
2031,"FM","48",199,53
2031,"FM","49",205,52
2031,"FM","50",209,51
2031,"FM","51",211,50
2031,"FM","52",210,49
2031,"FM","53",207,48
2031,"FM","54",201,47
2031,"FM","55",193,46
2031,"FM","56",185,45
2031,"FM","57",179,44
2031,"FM","58",175,43
2031,"FM","59",174,42
2031,"FM","60",175,41
2031,"FM","61",177,40
2031,"FM","62",179,39
2031,"FM","63",180,38
2031,"FM","64",180,37
2031,"FM","65",180,36
2031,"FM","66",179,35
2031,"FM","67",178,34
2031,"FM","68",175,33
2031,"FM","69",172,32
2031,"FM","70",168,31
2031,"FM","71",164,30
2031,"FM","72",160,29
2031,"FM","73",156,28
2031,"FM","74",152,27
2031,"FM","75",148,26
2031,"FM","76",142,25
2031,"FM","77",135,24
2031,"FM","78",125,23
2031,"FM","79",113,22
2031,"FM","80",99,21
2031,"FM","81",86,20
2031,"FM","82",75,19
2031,"FM","83",65,18
2031,"FM","84",58,17
2031,"FM","85",53,16
2031,"FM","86",48,15
2031,"FM","87",43,14
2031,"FM","88",38,13
2031,"FM","89",34,12
2031,"FM","90",29,11
2031,"FM","91",25,10
2031,"FM","92",21,9
2031,"FM","93",18,8
2031,"FM","94",14,7
2031,"FM","95",12,6
2031,"FM","96",9,5
2031,"FM","97",7,4
2031,"FM","98",5,3
2031,"FM","99",4,2
2031,"FM","100+",9,1
2031,"M","0",93,101
2031,"M","1",94,100
2031,"M","2",95,99
2031,"M","3",96,98
2031,"M","4",96,97
2031,"M","5",97,96
2031,"M","6",97,95
2031,"M","7",97,94
2031,"M","8",97,93
2031,"M","9",97,92
2031,"M","10",97,91
2031,"M","11",98,90
2031,"M","12",100,89
2031,"M","13",103,88
2031,"M","14",108,87
2031,"M","15",112,86
2031,"M","16",114,85
2031,"M","17",113,84
2031,"M","18",113,83
2031,"M","19",110,82
2031,"M","20",104,81
2031,"M","21",102,80
2031,"M","22",103,79
2031,"M","23",105,78
2031,"M","24",108,77
2031,"M","25",111,76
2031,"M","26",116,75
2031,"M","27",121,74
2031,"M","28",128,73
2031,"M","29",135,72
2031,"M","30",144,71
2031,"M","31",153,70
2031,"M","32",160,69
2031,"M","33",166,68
2031,"M","34",170,67
2031,"M","35",172,66
2031,"M","36",174,65
2031,"M","37",174,64
2031,"M","38",174,63
2031,"M","39",174,62
2031,"M","40",172,61
2031,"M","41",172,60
2031,"M","42",172,59
2031,"M","43",174,58
2031,"M","44",178,57
2031,"M","45",183,56
2031,"M","46",188,55
2031,"M","47",193,54
2031,"M","48",197,53
2031,"M","49",200,52
2031,"M","50",202,51
2031,"M","51",203,50
2031,"M","52",201,49
2031,"M","53",196,48
2031,"M","54",189,47
2031,"M","55",179,46
2031,"M","56",170,45
2031,"M","57",164,44
2031,"M","58",160,43
2031,"M","59",159,42
2031,"M","60",160,41
2031,"M","61",162,40
2031,"M","62",164,39
2031,"M","63",165,38
2031,"M","64",165,37
2031,"M","65",163,36
2031,"M","66",162,35
2031,"M","67",159,34
2031,"M","68",156,33
2031,"M","69",151,32
2031,"M","70",146,31
2031,"M","71",141,30
2031,"M","72",136,29
2031,"M","73",132,28
2031,"M","74",127,27
2031,"M","75",123,26
2031,"M","76",117,25
2031,"M","77",109,24
2031,"M","78",100,23
2031,"M","79",89,22
2031,"M","80",77,21
2031,"M","81",65,20
2031,"M","82",55,19
2031,"M","83",48,18
2031,"M","84",42,17
2031,"M","85",38,16
2031,"M","86",34,15
2031,"M","87",30,14
2031,"M","88",26,13
2031,"M","89",22,12
2031,"M","90",18,11
2031,"M","91",15,10
2031,"M","92",12,9
2031,"M","93",9,8
2031,"M","94",7,7
2031,"M","95",5,6
2031,"M","96",4,5
2031,"M","97",3,4
2031,"M","98",2,3
2031,"M","99",1,2
2031,"M","100+",2,1
