"year","sex","ageGroup","population","order"
2039,"FM","0",77,101
2039,"FM","1",78,100
2039,"FM","2",80,99
2039,"FM","3",81,98
2039,"FM","4",83,97
2039,"FM","5",85,96
2039,"FM","6",86,95
2039,"FM","7",87,94
2039,"FM","8",88,93
2039,"FM","9",89,92
2039,"FM","10",90,91
2039,"FM","11",90,90
2039,"FM","12",91,89
2039,"FM","13",91,88
2039,"FM","14",91,87
2039,"FM","15",91,86
2039,"FM","16",91,85
2039,"FM","17",91,84
2039,"FM","18",92,83
2039,"FM","19",93,82
2039,"FM","20",95,81
2039,"FM","21",99,80
2039,"FM","22",103,79
2039,"FM","23",107,78
2039,"FM","24",109,77
2039,"FM","25",109,76
2039,"FM","26",109,75
2039,"FM","27",106,74
2039,"FM","28",100,73
2039,"FM","29",98,72
2039,"FM","30",99,71
2039,"FM","31",101,70
2039,"FM","32",103,69
2039,"FM","33",106,68
2039,"FM","34",110,67
2039,"FM","35",115,66
2039,"FM","36",121,65
2039,"FM","37",128,64
2039,"FM","38",136,63
2039,"FM","39",144,62
2039,"FM","40",151,61
2039,"FM","41",156,60
2039,"FM","42",160,59
2039,"FM","43",162,58
2039,"FM","44",164,57
2039,"FM","45",164,56
2039,"FM","46",164,55
2039,"FM","47",162,54
2039,"FM","48",160,53
2039,"FM","49",159,52
2039,"FM","50",160,51
2039,"FM","51",163,50
2039,"FM","52",169,49
2039,"FM","53",176,48
2039,"FM","54",184,47
2039,"FM","55",191,46
2039,"FM","56",197,45
2039,"FM","57",202,44
2039,"FM","58",205,43
2039,"FM","59",207,42
2039,"FM","60",206,41
2039,"FM","61",203,40
2039,"FM","62",197,39
2039,"FM","63",189,38
2039,"FM","64",180,37
2039,"FM","65",174,36
2039,"FM","66",170,35
2039,"FM","67",169,34
2039,"FM","68",169,33
2039,"FM","69",170,32
2039,"FM","70",171,31
2039,"FM","71",171,30
2039,"FM","72",170,29
2039,"FM","73",169,28
2039,"FM","74",167,27
2039,"FM","75",164,26
2039,"FM","76",160,25
2039,"FM","77",156,24
2039,"FM","78",150,23
2039,"FM","79",144,22
2039,"FM","80",138,21
2039,"FM","81",132,20
2039,"FM","82",125,19
2039,"FM","83",119,18
2039,"FM","84",111,17
2039,"FM","85",101,16
2039,"FM","86",90,15
2039,"FM","87",78,14
2039,"FM","88",66,13
2039,"FM","89",54,12
2039,"FM","90",44,11
2039,"FM","91",37,10
2039,"FM","92",30,9
2039,"FM","93",25,8
2039,"FM","94",21,7
2039,"FM","95",17,6
2039,"FM","96",14,5
2039,"FM","97",11,4
2039,"FM","98",8,3
2039,"FM","99",6,2
2039,"FM","100+",14,1
2039,"M","0",81,101
2039,"M","1",83,100
2039,"M","2",85,99
2039,"M","3",86,98
2039,"M","4",88,97
2039,"M","5",90,96
2039,"M","6",91,95
2039,"M","7",93,94
2039,"M","8",94,93
2039,"M","9",95,92
2039,"M","10",96,91
2039,"M","11",96,90
2039,"M","12",97,89
2039,"M","13",97,88
2039,"M","14",97,87
2039,"M","15",97,86
2039,"M","16",97,85
2039,"M","17",98,84
2039,"M","18",98,83
2039,"M","19",99,82
2039,"M","20",101,81
2039,"M","21",105,80
2039,"M","22",110,79
2039,"M","23",114,78
2039,"M","24",116,77
2039,"M","25",116,76
2039,"M","26",116,75
2039,"M","27",113,74
2039,"M","28",107,73
2039,"M","29",105,72
2039,"M","30",106,71
2039,"M","31",108,70
2039,"M","32",111,69
2039,"M","33",114,68
2039,"M","34",118,67
2039,"M","35",123,66
2039,"M","36",129,65
2039,"M","37",137,64
2039,"M","38",145,63
2039,"M","39",153,62
2039,"M","40",160,61
2039,"M","41",166,60
2039,"M","42",169,59
2039,"M","43",172,58
2039,"M","44",173,57
2039,"M","45",173,56
2039,"M","46",173,55
2039,"M","47",172,54
2039,"M","48",170,53
2039,"M","49",169,52
2039,"M","50",169,51
2039,"M","51",171,50
2039,"M","52",174,49
2039,"M","53",178,48
2039,"M","54",183,47
2039,"M","55",187,46
2039,"M","56",190,45
2039,"M","57",193,44
2039,"M","58",195,43
2039,"M","59",195,42
2039,"M","60",192,41
2039,"M","61",187,40
2039,"M","62",180,39
2039,"M","63",170,38
2039,"M","64",161,37
2039,"M","65",154,36
2039,"M","66",150,35
2039,"M","67",148,34
2039,"M","68",149,33
2039,"M","69",150,32
2039,"M","70",150,31
2039,"M","71",150,30
2039,"M","72",148,29
2039,"M","73",146,28
2039,"M","74",143,27
2039,"M","75",138,26
2039,"M","76",133,25
2039,"M","77",128,24
2039,"M","78",121,23
2039,"M","79",115,22
2039,"M","80",108,21
2039,"M","81",101,20
2039,"M","82",94,19
2039,"M","83",88,18
2039,"M","84",80,17
2039,"M","85",71,16
2039,"M","86",62,15
2039,"M","87",52,14
2039,"M","88",42,13
2039,"M","89",33,12
2039,"M","90",26,11
2039,"M","91",20,10
2039,"M","92",16,9
2039,"M","93",13,8
2039,"M","94",11,7
2039,"M","95",8,6
2039,"M","96",6,5
2039,"M","97",4,4
2039,"M","98",3,3
2039,"M","99",2,2
2039,"M","100+",3,1
