"year","sex","ageGroup","population","order"
2060,"FM","0",69,101
2060,"FM","1",70,100
2060,"FM","2",70,99
2060,"FM","3",71,98
2060,"FM","4",72,97
2060,"FM","5",72,96
2060,"FM","6",72,95
2060,"FM","7",72,94
2060,"FM","8",72,93
2060,"FM","9",72,92
2060,"FM","10",72,91
2060,"FM","11",72,90
2060,"FM","12",72,89
2060,"FM","13",73,88
2060,"FM","14",73,87
2060,"FM","15",73,86
2060,"FM","16",73,85
2060,"FM","17",74,84
2060,"FM","18",75,83
2060,"FM","19",77,82
2060,"FM","20",78,81
2060,"FM","21",80,80
2060,"FM","22",82,79
2060,"FM","23",84,78
2060,"FM","24",86,77
2060,"FM","25",88,76
2060,"FM","26",90,75
2060,"FM","27",92,74
2060,"FM","28",93,73
2060,"FM","29",94,72
2060,"FM","30",96,71
2060,"FM","31",97,70
2060,"FM","32",97,69
2060,"FM","33",98,68
2060,"FM","34",99,67
2060,"FM","35",99,66
2060,"FM","36",99,65
2060,"FM","37",99,64
2060,"FM","38",99,63
2060,"FM","39",99,62
2060,"FM","40",100,61
2060,"FM","41",101,60
2060,"FM","42",105,59
2060,"FM","43",109,58
2060,"FM","44",112,57
2060,"FM","45",114,56
2060,"FM","46",113,55
2060,"FM","47",113,54
2060,"FM","48",110,53
2060,"FM","49",103,52
2060,"FM","50",101,51
2060,"FM","51",101,50
2060,"FM","52",103,49
2060,"FM","53",105,48
2060,"FM","54",107,47
2060,"FM","55",110,46
2060,"FM","56",115,45
2060,"FM","57",120,44
2060,"FM","58",127,43
2060,"FM","59",135,42
2060,"FM","60",142,41
2060,"FM","61",148,40
2060,"FM","62",153,39
2060,"FM","63",156,38
2060,"FM","64",158,37
2060,"FM","65",159,36
2060,"FM","66",159,35
2060,"FM","67",158,34
2060,"FM","68",156,33
2060,"FM","69",153,32
2060,"FM","70",151,31
2060,"FM","71",151,30
2060,"FM","72",153,29
2060,"FM","73",157,28
2060,"FM","74",162,27
2060,"FM","75",168,26
2060,"FM","76",173,25
2060,"FM","77",176,24
2060,"FM","78",178,23
2060,"FM","79",178,22
2060,"FM","80",176,21
2060,"FM","81",171,20
2060,"FM","82",164,19
2060,"FM","83",154,18
2060,"FM","84",143,17
2060,"FM","85",132,16
2060,"FM","86",122,15
2060,"FM","87",113,14
2060,"FM","88",106,13
2060,"FM","89",100,12
2060,"FM","90",93,11
2060,"FM","91",86,10
2060,"FM","92",79,9
2060,"FM","93",71,8
2060,"FM","94",63,7
2060,"FM","95",54,6
2060,"FM","96",46,5
2060,"FM","97",38,4
2060,"FM","98",31,3
2060,"FM","99",24,2
2060,"FM","100+",63,1
2060,"M","0",74,101
2060,"M","1",74,100
2060,"M","2",75,99
2060,"M","3",75,98
2060,"M","4",76,97
2060,"M","5",76,96
2060,"M","6",77,95
2060,"M","7",77,94
2060,"M","8",77,93
2060,"M","9",77,92
2060,"M","10",77,91
2060,"M","11",76,90
2060,"M","12",77,89
2060,"M","13",77,88
2060,"M","14",77,87
2060,"M","15",77,86
2060,"M","16",78,85
2060,"M","17",78,84
2060,"M","18",79,83
2060,"M","19",81,82
2060,"M","20",83,81
2060,"M","21",84,80
2060,"M","22",86,79
2060,"M","23",88,78
2060,"M","24",90,77
2060,"M","25",93,76
2060,"M","26",95,75
2060,"M","27",96,74
2060,"M","28",98,73
2060,"M","29",99,72
2060,"M","30",101,71
2060,"M","31",102,70
2060,"M","32",103,69
2060,"M","33",103,68
2060,"M","34",104,67
2060,"M","35",104,66
2060,"M","36",104,65
2060,"M","37",104,64
2060,"M","38",104,63
2060,"M","39",104,62
2060,"M","40",105,61
2060,"M","41",107,60
2060,"M","42",111,59
2060,"M","43",115,58
2060,"M","44",119,57
2060,"M","45",120,56
2060,"M","46",119,55
2060,"M","47",119,54
2060,"M","48",115,53
2060,"M","49",108,52
2060,"M","50",106,51
2060,"M","51",107,50
2060,"M","52",108,49
2060,"M","53",110,48
2060,"M","54",112,47
2060,"M","55",115,46
2060,"M","56",120,45
2060,"M","57",125,44
2060,"M","58",132,43
2060,"M","59",139,42
2060,"M","60",146,41
2060,"M","61",151,40
2060,"M","62",155,39
2060,"M","63",158,38
2060,"M","64",159,37
2060,"M","65",159,36
2060,"M","66",159,35
2060,"M","67",157,34
2060,"M","68",155,33
2060,"M","69",152,32
2060,"M","70",150,31
2060,"M","71",148,30
2060,"M","72",148,29
2060,"M","73",149,28
2060,"M","74",151,27
2060,"M","75",152,26
2060,"M","76",153,25
2060,"M","77",153,24
2060,"M","78",152,23
2060,"M","79",149,22
2060,"M","80",145,21
2060,"M","81",139,20
2060,"M","82",130,19
2060,"M","83",119,18
2060,"M","84",108,17
2060,"M","85",96,16
2060,"M","86",86,15
2060,"M","87",78,14
2060,"M","88",71,13
2060,"M","89",65,12
2060,"M","90",59,11
2060,"M","91",53,10
2060,"M","92",46,9
2060,"M","93",39,8
2060,"M","94",33,7
2060,"M","95",26,6
2060,"M","96",21,5
2060,"M","97",16,4
2060,"M","98",12,3
2060,"M","99",8,2
2060,"M","100+",16,1
