"year","sex","ageGroup","population","order"
2056,"FM","0",71,101
2056,"FM","1",72,100
2056,"FM","2",72,99
2056,"FM","3",72,98
2056,"FM","4",72,97
2056,"FM","5",72,96
2056,"FM","6",72,95
2056,"FM","7",72,94
2056,"FM","8",72,93
2056,"FM","9",72,92
2056,"FM","10",72,91
2056,"FM","11",73,90
2056,"FM","12",73,89
2056,"FM","13",73,88
2056,"FM","14",74,87
2056,"FM","15",75,86
2056,"FM","16",77,85
2056,"FM","17",78,84
2056,"FM","18",80,83
2056,"FM","19",82,82
2056,"FM","20",84,81
2056,"FM","21",86,80
2056,"FM","22",88,79
2056,"FM","23",90,78
2056,"FM","24",91,77
2056,"FM","25",93,76
2056,"FM","26",94,75
2056,"FM","27",95,74
2056,"FM","28",96,73
2056,"FM","29",97,72
2056,"FM","30",97,71
2056,"FM","31",98,70
2056,"FM","32",98,69
2056,"FM","33",98,68
2056,"FM","34",98,67
2056,"FM","35",98,66
2056,"FM","36",99,65
2056,"FM","37",101,64
2056,"FM","38",104,63
2056,"FM","39",109,62
2056,"FM","40",112,61
2056,"FM","41",114,60
2056,"FM","42",113,59
2056,"FM","43",113,58
2056,"FM","44",110,57
2056,"FM","45",103,56
2056,"FM","46",101,55
2056,"FM","47",102,54
2056,"FM","48",103,53
2056,"FM","49",105,52
2056,"FM","50",107,51
2056,"FM","51",111,50
2056,"FM","52",115,49
2056,"FM","53",121,48
2056,"FM","54",128,47
2056,"FM","55",135,46
2056,"FM","56",143,45
2056,"FM","57",149,44
2056,"FM","58",154,43
2056,"FM","59",158,42
2056,"FM","60",160,41
2056,"FM","61",161,40
2056,"FM","62",161,39
2056,"FM","63",160,38
2056,"FM","64",158,37
2056,"FM","65",155,36
2056,"FM","66",154,35
2056,"FM","67",154,34
2056,"FM","68",156,33
2056,"FM","69",161,32
2056,"FM","70",167,31
2056,"FM","71",174,30
2056,"FM","72",179,29
2056,"FM","73",184,28
2056,"FM","74",187,27
2056,"FM","75",188,26
2056,"FM","76",188,25
2056,"FM","77",185,24
2056,"FM","78",179,23
2056,"FM","79",171,22
2056,"FM","80",160,21
2056,"FM","81",150,20
2056,"FM","82",141,19
2056,"FM","83",134,18
2056,"FM","84",128,17
2056,"FM","85",123,16
2056,"FM","86",119,15
2056,"FM","87",114,14
2056,"FM","88",107,13
2056,"FM","89",101,12
2056,"FM","90",93,11
2056,"FM","91",85,10
2056,"FM","92",76,9
2056,"FM","93",67,8
2056,"FM","94",58,7
2056,"FM","95",49,6
2056,"FM","96",41,5
2056,"FM","97",34,4
2056,"FM","98",27,3
2056,"FM","99",21,2
2056,"FM","100+",52,1
2056,"M","0",75,101
2056,"M","1",76,100
2056,"M","2",76,99
2056,"M","3",76,98
2056,"M","4",76,97
2056,"M","5",76,96
2056,"M","6",76,95
2056,"M","7",76,94
2056,"M","8",77,93
2056,"M","9",77,92
2056,"M","10",77,91
2056,"M","11",77,90
2056,"M","12",77,89
2056,"M","13",78,88
2056,"M","14",79,87
2056,"M","15",80,86
2056,"M","16",81,85
2056,"M","17",83,84
2056,"M","18",85,83
2056,"M","19",87,82
2056,"M","20",89,81
2056,"M","21",91,80
2056,"M","22",93,79
2056,"M","23",95,78
2056,"M","24",96,77
2056,"M","25",98,76
2056,"M","26",99,75
2056,"M","27",100,74
2056,"M","28",101,73
2056,"M","29",102,72
2056,"M","30",103,71
2056,"M","31",103,70
2056,"M","32",103,69
2056,"M","33",103,68
2056,"M","34",104,67
2056,"M","35",104,66
2056,"M","36",105,65
2056,"M","37",107,64
2056,"M","38",110,63
2056,"M","39",115,62
2056,"M","40",119,61
2056,"M","41",120,60
2056,"M","42",119,59
2056,"M","43",119,58
2056,"M","44",116,57
2056,"M","45",109,56
2056,"M","46",107,55
2056,"M","47",108,54
2056,"M","48",109,53
2056,"M","49",111,52
2056,"M","50",113,51
2056,"M","51",117,50
2056,"M","52",121,49
2056,"M","53",127,48
2056,"M","54",133,47
2056,"M","55",141,46
2056,"M","56",148,45
2056,"M","57",154,44
2056,"M","58",158,43
2056,"M","59",161,42
2056,"M","60",163,41
2056,"M","61",163,40
2056,"M","62",163,39
2056,"M","63",161,38
2056,"M","64",160,37
2056,"M","65",157,36
2056,"M","66",155,35
2056,"M","67",154,34
2056,"M","68",155,33
2056,"M","69",156,32
2056,"M","70",159,31
2056,"M","71",162,30
2056,"M","72",164,29
2056,"M","73",165,28
2056,"M","74",165,27
2056,"M","75",164,26
2056,"M","76",161,25
2056,"M","77",156,24
2056,"M","78",149,23
2056,"M","79",139,22
2056,"M","80",128,21
2056,"M","81",117,20
2056,"M","82",108,19
2056,"M","83",101,18
2056,"M","84",95,17
2056,"M","85",90,16
2056,"M","86",85,15
2056,"M","87",79,14
2056,"M","88",73,13
2056,"M","89",66,12
2056,"M","90",59,11
2056,"M","91",51,10
2056,"M","92",44,9
2056,"M","93",36,8
2056,"M","94",30,7
2056,"M","95",24,6
2056,"M","96",18,5
2056,"M","97",14,4
2056,"M","98",10,3
2056,"M","99",7,2
2056,"M","100+",13,1
