"year","sex","ageGroup","population","order"
2028,"FM","0",90,101
2028,"FM","1",90,100
2028,"FM","2",90,99
2028,"FM","3",91,98
2028,"FM","4",91,97
2028,"FM","5",91,96
2028,"FM","6",90,95
2028,"FM","7",91,94
2028,"FM","8",91,93
2028,"FM","9",93,92
2028,"FM","10",96,91
2028,"FM","11",100,90
2028,"FM","12",104,89
2028,"FM","13",105,88
2028,"FM","14",105,87
2028,"FM","15",105,86
2028,"FM","16",102,85
2028,"FM","17",95,84
2028,"FM","18",93,83
2028,"FM","19",94,82
2028,"FM","20",96,81
2028,"FM","21",99,80
2028,"FM","22",102,79
2028,"FM","23",106,78
2028,"FM","24",111,77
2028,"FM","25",117,76
2028,"FM","26",125,75
2028,"FM","27",133,74
2028,"FM","28",142,73
2028,"FM","29",149,72
2028,"FM","30",154,71
2028,"FM","31",158,70
2028,"FM","32",161,69
2028,"FM","33",163,68
2028,"FM","34",164,67
2028,"FM","35",163,66
2028,"FM","36",162,65
2028,"FM","37",160,64
2028,"FM","38",159,63
2028,"FM","39",161,62
2028,"FM","40",164,61
2028,"FM","41",170,60
2028,"FM","42",178,59
2028,"FM","43",186,58
2028,"FM","44",194,57
2028,"FM","45",200,56
2028,"FM","46",205,55
2028,"FM","47",209,54
2028,"FM","48",211,53
2028,"FM","49",211,52
2028,"FM","50",208,51
2028,"FM","51",202,50
2028,"FM","52",194,49
2028,"FM","53",186,48
2028,"FM","54",180,47
2028,"FM","55",177,46
2028,"FM","56",176,45
2028,"FM","57",177,44
2028,"FM","58",179,43
2028,"FM","59",181,42
2028,"FM","60",182,41
2028,"FM","61",182,40
2028,"FM","62",183,39
2028,"FM","63",182,38
2028,"FM","64",181,37
2028,"FM","65",179,36
2028,"FM","66",176,35
2028,"FM","67",172,34
2028,"FM","68",168,33
2028,"FM","69",164,32
2028,"FM","70",161,31
2028,"FM","71",158,30
2028,"FM","72",154,29
2028,"FM","73",149,28
2028,"FM","74",143,27
2028,"FM","75",133,26
2028,"FM","76",121,25
2028,"FM","77",108,24
2028,"FM","78",94,23
2028,"FM","79",83,22
2028,"FM","80",74,21
2028,"FM","81",67,20
2028,"FM","82",61,19
2028,"FM","83",57,18
2028,"FM","84",52,17
2028,"FM","85",48,16
2028,"FM","86",43,15
2028,"FM","87",38,14
2028,"FM","88",34,13
2028,"FM","89",29,12
2028,"FM","90",25,11
2028,"FM","91",22,10
2028,"FM","92",18,9
2028,"FM","93",15,8
2028,"FM","94",12,7
2028,"FM","95",10,6
2028,"FM","96",8,5
2028,"FM","97",6,4
2028,"FM","98",5,3
2028,"FM","99",3,2
2028,"FM","100+",7,1
2028,"M","0",95,101
2028,"M","1",96,100
2028,"M","2",96,99
2028,"M","3",97,98
2028,"M","4",97,97
2028,"M","5",97,96
2028,"M","6",97,95
2028,"M","7",97,94
2028,"M","8",98,93
2028,"M","9",99,92
2028,"M","10",103,91
2028,"M","11",108,90
2028,"M","12",112,89
2028,"M","13",113,88
2028,"M","14",112,87
2028,"M","15",113,86
2028,"M","16",109,85
2028,"M","17",103,84
2028,"M","18",101,83
2028,"M","19",102,82
2028,"M","20",104,81
2028,"M","21",107,80
2028,"M","22",110,79
2028,"M","23",114,78
2028,"M","24",120,77
2028,"M","25",126,76
2028,"M","26",134,75
2028,"M","27",143,74
2028,"M","28",152,73
2028,"M","29",159,72
2028,"M","30",165,71
2028,"M","31",169,70
2028,"M","32",172,69
2028,"M","33",174,68
2028,"M","34",174,67
2028,"M","35",174,66
2028,"M","36",174,65
2028,"M","37",173,64
2028,"M","38",172,63
2028,"M","39",173,62
2028,"M","40",175,61
2028,"M","41",179,60
2028,"M","42",184,59
2028,"M","43",189,58
2028,"M","44",194,57
2028,"M","45",198,56
2028,"M","46",202,55
2028,"M","47",204,54
2028,"M","48",205,53
2028,"M","49",203,52
2028,"M","50",199,51
2028,"M","51",192,50
2028,"M","52",182,49
2028,"M","53",173,48
2028,"M","54",166,47
2028,"M","55",163,46
2028,"M","56",162,45
2028,"M","57",164,44
2028,"M","58",166,43
2028,"M","59",168,42
2028,"M","60",169,41
2028,"M","61",169,40
2028,"M","62",168,39
2028,"M","63",167,38
2028,"M","64",165,37
2028,"M","65",161,36
2028,"M","66",158,35
2028,"M","67",153,34
2028,"M","68",148,33
2028,"M","69",144,32
2028,"M","70",140,31
2028,"M","71",136,30
2028,"M","72",132,29
2028,"M","73",127,28
2028,"M","74",120,27
2028,"M","75",110,26
2028,"M","76",99,25
2028,"M","77",87,24
2028,"M","78",75,23
2028,"M","79",65,22
2028,"M","80",57,21
2028,"M","81",52,20
2028,"M","82",48,19
2028,"M","83",44,18
2028,"M","84",40,17
2028,"M","85",36,16
2028,"M","86",32,15
2028,"M","87",27,14
2028,"M","88",23,13
2028,"M","89",19,12
2028,"M","90",15,11
2028,"M","91",12,10
2028,"M","92",10,9
2028,"M","93",8,8
2028,"M","94",6,7
2028,"M","95",4,6
2028,"M","96",3,5
2028,"M","97",2,4
2028,"M","98",1,3
2028,"M","99",1,2
2028,"M","100+",2,1
