"year","sex","ageGroup","population","order"
2080,"FM","0",59,101
2080,"FM","1",60,100
2080,"FM","2",60,99
2080,"FM","3",61,98
2080,"FM","4",61,97
2080,"FM","5",62,96
2080,"FM","6",63,95
2080,"FM","7",64,94
2080,"FM","8",64,93
2080,"FM","9",65,92
2080,"FM","10",66,91
2080,"FM","11",66,90
2080,"FM","12",67,89
2080,"FM","13",68,88
2080,"FM","14",68,87
2080,"FM","15",69,86
2080,"FM","16",69,85
2080,"FM","17",70,84
2080,"FM","18",71,83
2080,"FM","19",71,82
2080,"FM","20",72,81
2080,"FM","21",73,80
2080,"FM","22",74,79
2080,"FM","23",75,78
2080,"FM","24",76,77
2080,"FM","25",77,76
2080,"FM","26",77,75
2080,"FM","27",78,74
2080,"FM","28",78,73
2080,"FM","29",78,72
2080,"FM","30",79,71
2080,"FM","31",79,70
2080,"FM","32",79,69
2080,"FM","33",80,68
2080,"FM","34",80,67
2080,"FM","35",81,66
2080,"FM","36",81,65
2080,"FM","37",82,64
2080,"FM","38",82,63
2080,"FM","39",84,62
2080,"FM","40",85,61
2080,"FM","41",86,60
2080,"FM","42",88,59
2080,"FM","43",89,58
2080,"FM","44",91,57
2080,"FM","45",93,56
2080,"FM","46",94,55
2080,"FM","47",96,54
2080,"FM","48",97,53
2080,"FM","49",98,52
2080,"FM","50",98,51
2080,"FM","51",99,50
2080,"FM","52",100,49
2080,"FM","53",100,48
2080,"FM","54",100,47
2080,"FM","55",100,46
2080,"FM","56",100,45
2080,"FM","57",100,44
2080,"FM","58",99,43
2080,"FM","59",99,42
2080,"FM","60",100,41
2080,"FM","61",101,40
2080,"FM","62",104,39
2080,"FM","63",108,38
2080,"FM","64",111,37
2080,"FM","65",112,36
2080,"FM","66",111,35
2080,"FM","67",111,34
2080,"FM","68",107,33
2080,"FM","69",100,32
2080,"FM","70",98,31
2080,"FM","71",98,30
2080,"FM","72",99,29
2080,"FM","73",100,28
2080,"FM","74",102,27
2080,"FM","75",104,26
2080,"FM","76",108,25
2080,"FM","77",112,24
2080,"FM","78",117,23
2080,"FM","79",122,22
2080,"FM","80",127,21
2080,"FM","81",130,20
2080,"FM","82",132,19
2080,"FM","83",132,18
2080,"FM","84",130,17
2080,"FM","85",127,16
2080,"FM","86",123,15
2080,"FM","87",118,14
2080,"FM","88",111,13
2080,"FM","89",104,12
2080,"FM","90",97,11
2080,"FM","91",91,10
2080,"FM","92",86,9
2080,"FM","93",81,8
2080,"FM","94",76,7
2080,"FM","95",71,6
2080,"FM","96",65,5
2080,"FM","97",57,4
2080,"FM","98",49,3
2080,"FM","99",41,2
2080,"FM","100+",125,1
2080,"M","0",63,101
2080,"M","1",64,100
2080,"M","2",64,99
2080,"M","3",65,98
2080,"M","4",65,97
2080,"M","5",66,96
2080,"M","6",67,95
2080,"M","7",68,94
2080,"M","8",68,93
2080,"M","9",69,92
2080,"M","10",70,91
2080,"M","11",70,90
2080,"M","12",71,89
2080,"M","13",72,88
2080,"M","14",72,87
2080,"M","15",73,86
2080,"M","16",74,85
2080,"M","17",74,84
2080,"M","18",75,83
2080,"M","19",75,82
2080,"M","20",76,81
2080,"M","21",77,80
2080,"M","22",78,79
2080,"M","23",79,78
2080,"M","24",80,77
2080,"M","25",81,76
2080,"M","26",81,75
2080,"M","27",82,74
2080,"M","28",82,73
2080,"M","29",82,72
2080,"M","30",82,71
2080,"M","31",83,70
2080,"M","32",83,69
2080,"M","33",84,68
2080,"M","34",84,67
2080,"M","35",84,66
2080,"M","36",85,65
2080,"M","37",85,64
2080,"M","38",86,63
2080,"M","39",87,62
2080,"M","40",89,61
2080,"M","41",90,60
2080,"M","42",92,59
2080,"M","43",93,58
2080,"M","44",95,57
2080,"M","45",97,56
2080,"M","46",98,55
2080,"M","47",99,54
2080,"M","48",100,53
2080,"M","49",101,52
2080,"M","50",102,51
2080,"M","51",103,50
2080,"M","52",103,49
2080,"M","53",103,48
2080,"M","54",103,47
2080,"M","55",103,46
2080,"M","56",103,45
2080,"M","57",102,44
2080,"M","58",102,43
2080,"M","59",102,42
2080,"M","60",102,41
2080,"M","61",103,40
2080,"M","62",106,39
2080,"M","63",110,38
2080,"M","64",113,37
2080,"M","65",114,36
2080,"M","66",112,35
2080,"M","67",112,34
2080,"M","68",107,33
2080,"M","69",100,32
2080,"M","70",98,31
2080,"M","71",98,30
2080,"M","72",98,29
2080,"M","73",99,28
2080,"M","74",100,27
2080,"M","75",102,26
2080,"M","76",104,25
2080,"M","77",107,24
2080,"M","78",111,23
2080,"M","79",115,22
2080,"M","80",118,21
2080,"M","81",119,20
2080,"M","82",119,19
2080,"M","83",117,18
2080,"M","84",113,17
2080,"M","85",108,16
2080,"M","86",102,15
2080,"M","87",96,14
2080,"M","88",88,13
2080,"M","89",81,12
2080,"M","90",73,11
2080,"M","91",66,10
2080,"M","92",59,9
2080,"M","93",52,8
2080,"M","94",46,7
2080,"M","95",39,6
2080,"M","96",33,5
2080,"M","97",27,4
2080,"M","98",21,3
2080,"M","99",16,2
2080,"M","100+",35,1
