"year","sex","ageGroup","population","order"
2015,"FM","0",104,101
2015,"FM","1",104,100
2015,"FM","2",104,99
2015,"FM","3",100,98
2015,"FM","4",94,97
2015,"FM","5",92,96
2015,"FM","6",93,95
2015,"FM","7",94,94
2015,"FM","8",96,93
2015,"FM","9",99,92
2015,"FM","10",102,91
2015,"FM","11",107,90
2015,"FM","12",113,89
2015,"FM","13",120,88
2015,"FM","14",128,87
2015,"FM","15",136,86
2015,"FM","16",143,85
2015,"FM","17",148,84
2015,"FM","18",153,83
2015,"FM","19",156,82
2015,"FM","20",157,81
2015,"FM","21",158,80
2015,"FM","22",158,79
2015,"FM","23",158,78
2015,"FM","24",156,77
2015,"FM","25",156,76
2015,"FM","26",157,75
2015,"FM","27",161,74
2015,"FM","28",167,73
2015,"FM","29",175,72
2015,"FM","30",184,71
2015,"FM","31",192,70
2015,"FM","32",199,69
2015,"FM","33",205,68
2015,"FM","34",209,67
2015,"FM","35",212,66
2015,"FM","36",212,65
2015,"FM","37",209,64
2015,"FM","38",204,63
2015,"FM","39",196,62
2015,"FM","40",188,61
2015,"FM","41",183,60
2015,"FM","42",180,59
2015,"FM","43",179,58
2015,"FM","44",181,57
2015,"FM","45",183,56
2015,"FM","46",185,55
2015,"FM","47",187,54
2015,"FM","48",188,53
2015,"FM","49",189,52
2015,"FM","50",189,51
2015,"FM","51",189,50
2015,"FM","52",187,49
2015,"FM","53",185,48
2015,"FM","54",182,47
2015,"FM","55",179,46
2015,"FM","56",176,45
2015,"FM","57",173,44
2015,"FM","58",171,43
2015,"FM","59",169,42
2015,"FM","60",165,41
2015,"FM","61",160,40
2015,"FM","62",151,39
2015,"FM","63",140,38
2015,"FM","64",126,37
2015,"FM","65",113,36
2015,"FM","66",102,35
2015,"FM","67",93,34
2015,"FM","68",87,33
2015,"FM","69",83,32
2015,"FM","70",80,31
2015,"FM","71",77,30
2015,"FM","72",73,29
2015,"FM","73",70,28
2015,"FM","74",66,27
2015,"FM","75",63,26
2015,"FM","76",59,25
2015,"FM","77",56,24
2015,"FM","78",52,23
2015,"FM","79",49,22
2015,"FM","80",45,21
2015,"FM","81",42,20
2015,"FM","82",38,19
2015,"FM","83",35,18
2015,"FM","84",32,17
2015,"FM","85",28,16
2015,"FM","86",25,15
2015,"FM","87",23,14
2015,"FM","88",20,13
2015,"FM","89",17,12
2015,"FM","90",15,11
2015,"FM","91",13,10
2015,"FM","92",10,9
2015,"FM","93",9,8
2015,"FM","94",7,7
2015,"FM","95",6,6
2015,"FM","96",4,5
2015,"FM","97",3,4
2015,"FM","98",3,3
2015,"FM","99",2,2
2015,"FM","100+",4,1
2015,"M","0",112,101
2015,"M","1",112,100
2015,"M","2",112,99
2015,"M","3",108,98
2015,"M","4",101,97
2015,"M","5",100,96
2015,"M","6",101,95
2015,"M","7",102,94
2015,"M","8",105,93
2015,"M","9",108,92
2015,"M","10",111,91
2015,"M","11",117,90
2015,"M","12",123,89
2015,"M","13",130,88
2015,"M","14",139,87
2015,"M","15",147,86
2015,"M","16",155,85
2015,"M","17",160,84
2015,"M","18",164,83
2015,"M","19",167,82
2015,"M","20",169,81
2015,"M","21",170,80
2015,"M","22",170,79
2015,"M","23",170,78
2015,"M","24",169,77
2015,"M","25",169,76
2015,"M","26",170,75
2015,"M","27",173,74
2015,"M","28",178,73
2015,"M","29",183,72
2015,"M","30",190,71
2015,"M","31",195,70
2015,"M","32",200,69
2015,"M","33",205,68
2015,"M","34",208,67
2015,"M","35",210,66
2015,"M","36",209,65
2015,"M","37",205,64
2015,"M","38",198,63
2015,"M","39",189,62
2015,"M","40",181,61
2015,"M","41",175,60
2015,"M","42",171,59
2015,"M","43",171,58
2015,"M","44",174,57
2015,"M","45",178,56
2015,"M","46",181,55
2015,"M","47",183,54
2015,"M","48",184,53
2015,"M","49",185,52
2015,"M","50",184,51
2015,"M","51",183,50
2015,"M","52",181,49
2015,"M","53",178,48
2015,"M","54",174,47
2015,"M","55",170,46
2015,"M","56",167,45
2015,"M","57",164,44
2015,"M","58",161,43
2015,"M","59",159,42
2015,"M","60",155,41
2015,"M","61",149,40
2015,"M","62",140,39
2015,"M","63",129,38
2015,"M","64",116,37
2015,"M","65",103,36
2015,"M","66",93,35
2015,"M","67",85,34
2015,"M","68",80,33
2015,"M","69",78,32
2015,"M","70",76,31
2015,"M","71",74,30
2015,"M","72",71,29
2015,"M","73",68,28
2015,"M","74",63,27
2015,"M","75",58,26
2015,"M","76",54,25
2015,"M","77",50,24
2015,"M","78",46,23
2015,"M","79",42,22
2015,"M","80",38,21
2015,"M","81",35,20
2015,"M","82",31,19
2015,"M","83",28,18
2015,"M","84",24,17
2015,"M","85",21,16
2015,"M","86",18,15
2015,"M","87",16,14
2015,"M","88",13,13
2015,"M","89",11,12
2015,"M","90",9,11
2015,"M","91",7,10
2015,"M","92",6,9
2015,"M","93",4,8
2015,"M","94",3,7
2015,"M","95",3,6
2015,"M","96",2,5
2015,"M","97",1,4
2015,"M","98",1,3
2015,"M","99",1,2
2015,"M","100+",1,1
