"year","sex","ageGroup","population","order"
1967,"FM","0",213,101
1967,"FM","1",214,100
1967,"FM","2",213,99
1967,"FM","3",211,98
1967,"FM","4",209,97
1967,"FM","5",205,96
1967,"FM","6",201,95
1967,"FM","7",198,94
1967,"FM","8",196,93
1967,"FM","9",194,92
1967,"FM","10",191,91
1967,"FM","11",187,90
1967,"FM","12",182,89
1967,"FM","13",177,88
1967,"FM","14",170,87
1967,"FM","15",162,86
1967,"FM","16",154,85
1967,"FM","17",140,84
1967,"FM","18",129,83
1967,"FM","19",122,82
1967,"FM","20",115,81
1967,"FM","21",111,80
1967,"FM","22",108,79
1967,"FM","23",106,78
1967,"FM","24",103,77
1967,"FM","25",102,76
1967,"FM","26",101,75
1967,"FM","27",100,74
1967,"FM","28",99,73
1967,"FM","29",98,72
1967,"FM","30",96,71
1967,"FM","31",92,70
1967,"FM","32",89,69
1967,"FM","33",86,68
1967,"FM","34",83,67
1967,"FM","35",80,66
1967,"FM","36",78,65
1967,"FM","37",76,64
1967,"FM","38",74,63
1967,"FM","39",72,62
1967,"FM","40",69,61
1967,"FM","41",66,60
1967,"FM","42",63,59
1967,"FM","43",60,58
1967,"FM","44",57,57
1967,"FM","45",55,56
1967,"FM","46",53,55
1967,"FM","47",51,54
1967,"FM","48",49,53
1967,"FM","49",48,52
1967,"FM","50",46,51
1967,"FM","51",44,50
1967,"FM","52",43,49
1967,"FM","53",42,48
1967,"FM","54",40,47
1967,"FM","55",38,46
1967,"FM","56",35,45
1967,"FM","57",33,44
1967,"FM","58",30,43
1967,"FM","59",28,42
1967,"FM","60",26,41
1967,"FM","61",25,40
1967,"FM","62",24,39
1967,"FM","63",23,38
1967,"FM","64",22,37
1967,"FM","65",20,36
1967,"FM","66",19,35
1967,"FM","67",17,34
1967,"FM","68",15,33
1967,"FM","69",14,32
1967,"FM","70",13,31
1967,"FM","71",12,30
1967,"FM","72",11,29
1967,"FM","73",10,28
1967,"FM","74",9,27
1967,"FM","75",8,26
1967,"FM","76",7,25
1967,"FM","77",6,24
1967,"FM","78",6,23
1967,"FM","79",5,22
1967,"FM","80",4,21
1967,"FM","81",4,20
1967,"FM","82",3,19
1967,"FM","83",2,18
1967,"FM","84",2,17
1967,"FM","85",1,16
1967,"FM","86",1,15
1967,"FM","87",1,14
1967,"FM","88",1,13
1967,"FM","89",0,12
1967,"FM","90",0,11
1967,"FM","91",0,10
1967,"FM","92",0,9
1967,"FM","93",0,8
1967,"FM","94",0,7
1967,"FM","95",0,6
1967,"FM","96",0,5
1967,"FM","97",0,4
1967,"FM","98",0,3
1967,"FM","99",0,2
1967,"FM","100+",0,1
1967,"M","0",227,101
1967,"M","1",226,100
1967,"M","2",226,99
1967,"M","3",224,98
1967,"M","4",222,97
1967,"M","5",218,96
1967,"M","6",214,95
1967,"M","7",210,94
1967,"M","8",207,93
1967,"M","9",205,92
1967,"M","10",202,91
1967,"M","11",198,90
1967,"M","12",193,89
1967,"M","13",186,88
1967,"M","14",179,87
1967,"M","15",171,86
1967,"M","16",161,85
1967,"M","17",146,84
1967,"M","18",132,83
1967,"M","19",125,82
1967,"M","20",118,81
1967,"M","21",114,80
1967,"M","22",110,79
1967,"M","23",107,78
1967,"M","24",105,77
1967,"M","25",103,76
1967,"M","26",101,75
1967,"M","27",100,74
1967,"M","28",100,73
1967,"M","29",98,72
1967,"M","30",95,71
1967,"M","31",91,70
1967,"M","32",87,69
1967,"M","33",83,68
1967,"M","34",80,67
1967,"M","35",79,66
1967,"M","36",79,65
1967,"M","37",78,64
1967,"M","38",77,63
1967,"M","39",76,62
1967,"M","40",75,61
1967,"M","41",73,60
1967,"M","42",71,59
1967,"M","43",69,58
1967,"M","44",67,57
1967,"M","45",65,56
1967,"M","46",64,55
1967,"M","47",62,54
1967,"M","48",60,53
1967,"M","49",58,52
1967,"M","50",56,51
1967,"M","51",53,50
1967,"M","52",51,49
1967,"M","53",49,48
1967,"M","54",46,47
1967,"M","55",43,46
1967,"M","56",40,45
1967,"M","57",37,44
1967,"M","58",34,43
1967,"M","59",31,42
1967,"M","60",29,41
1967,"M","61",27,40
1967,"M","62",25,39
1967,"M","63",23,38
1967,"M","64",21,37
1967,"M","65",19,36
1967,"M","66",17,35
1967,"M","67",15,34
1967,"M","68",13,33
1967,"M","69",11,32
1967,"M","70",10,31
1967,"M","71",9,30
1967,"M","72",8,29
1967,"M","73",7,28
1967,"M","74",6,27
1967,"M","75",5,26
1967,"M","76",4,25
1967,"M","77",3,24
1967,"M","78",3,23
1967,"M","79",2,22
1967,"M","80",2,21
1967,"M","81",1,20
1967,"M","82",1,19
1967,"M","83",1,18
1967,"M","84",1,17
1967,"M","85",0,16
1967,"M","86",0,15
1967,"M","87",0,14
1967,"M","88",0,13
1967,"M","89",0,12
1967,"M","90",0,11
1967,"M","91",0,10
1967,"M","92",0,9
1967,"M","93",0,8
1967,"M","94",0,7
1967,"M","95",0,6
1967,"M","96",0,5
1967,"M","97",0,4
1967,"M","98",0,3
1967,"M","99",0,2
1967,"M","100+",0,1
