"year","sex","ageGroup","population","order"
2098,"FM","0",57,101
2098,"FM","1",57,100
2098,"FM","2",57,99
2098,"FM","3",58,98
2098,"FM","4",58,97
2098,"FM","5",58,96
2098,"FM","6",58,95
2098,"FM","7",59,94
2098,"FM","8",59,93
2098,"FM","9",59,92
2098,"FM","10",59,91
2098,"FM","11",59,90
2098,"FM","12",59,89
2098,"FM","13",60,88
2098,"FM","14",60,87
2098,"FM","15",60,86
2098,"FM","16",60,85
2098,"FM","17",61,84
2098,"FM","18",62,83
2098,"FM","19",62,82
2098,"FM","20",63,81
2098,"FM","21",64,80
2098,"FM","22",65,79
2098,"FM","23",66,78
2098,"FM","24",67,77
2098,"FM","25",68,76
2098,"FM","26",70,75
2098,"FM","27",71,74
2098,"FM","28",71,73
2098,"FM","29",72,72
2098,"FM","30",73,71
2098,"FM","31",74,70
2098,"FM","32",75,69
2098,"FM","33",76,68
2098,"FM","34",77,67
2098,"FM","35",77,66
2098,"FM","36",78,65
2098,"FM","37",78,64
2098,"FM","38",79,63
2098,"FM","39",79,62
2098,"FM","40",80,61
2098,"FM","41",80,60
2098,"FM","42",81,59
2098,"FM","43",81,58
2098,"FM","44",82,57
2098,"FM","45",82,56
2098,"FM","46",82,55
2098,"FM","47",82,54
2098,"FM","48",82,53
2098,"FM","49",82,52
2098,"FM","50",82,51
2098,"FM","51",82,50
2098,"FM","52",82,49
2098,"FM","53",82,48
2098,"FM","54",82,47
2098,"FM","55",83,46
2098,"FM","56",83,45
2098,"FM","57",84,44
2098,"FM","58",85,43
2098,"FM","59",87,42
2098,"FM","60",88,41
2098,"FM","61",89,40
2098,"FM","62",91,39
2098,"FM","63",92,38
2098,"FM","64",94,37
2098,"FM","65",95,36
2098,"FM","66",96,35
2098,"FM","67",96,34
2098,"FM","68",97,33
2098,"FM","69",97,32
2098,"FM","70",98,31
2098,"FM","71",97,30
2098,"FM","72",97,29
2098,"FM","73",97,28
2098,"FM","74",96,27
2098,"FM","75",96,26
2098,"FM","76",95,25
2098,"FM","77",94,24
2098,"FM","78",94,23
2098,"FM","79",95,22
2098,"FM","80",96,21
2098,"FM","81",99,20
2098,"FM","82",100,19
2098,"FM","83",100,18
2098,"FM","84",97,17
2098,"FM","85",95,16
2098,"FM","86",89,15
2098,"FM","87",81,14
2098,"FM","88",77,13
2098,"FM","89",74,12
2098,"FM","90",71,11
2098,"FM","91",69,10
2098,"FM","92",66,9
2098,"FM","93",64,8
2098,"FM","94",61,7
2098,"FM","95",58,6
2098,"FM","96",55,5
2098,"FM","97",51,4
2098,"FM","98",47,3
2098,"FM","99",41,2
2098,"FM","100+",154,1
2098,"M","0",60,101
2098,"M","1",60,100
2098,"M","2",61,99
2098,"M","3",61,98
2098,"M","4",62,97
2098,"M","5",62,96
2098,"M","6",62,95
2098,"M","7",62,94
2098,"M","8",62,93
2098,"M","9",62,92
2098,"M","10",63,91
2098,"M","11",63,90
2098,"M","12",63,89
2098,"M","13",63,88
2098,"M","14",63,87
2098,"M","15",63,86
2098,"M","16",64,85
2098,"M","17",64,84
2098,"M","18",65,83
2098,"M","19",66,82
2098,"M","20",66,81
2098,"M","21",67,80
2098,"M","22",68,79
2098,"M","23",69,78
2098,"M","24",70,77
2098,"M","25",72,76
2098,"M","26",73,75
2098,"M","27",74,74
2098,"M","28",75,73
2098,"M","29",76,72
2098,"M","30",77,71
2098,"M","31",78,70
2098,"M","32",79,69
2098,"M","33",80,68
2098,"M","34",80,67
2098,"M","35",81,66
2098,"M","36",81,65
2098,"M","37",82,64
2098,"M","38",82,63
2098,"M","39",83,62
2098,"M","40",83,61
2098,"M","41",84,60
2098,"M","42",85,59
2098,"M","43",85,58
2098,"M","44",85,57
2098,"M","45",85,56
2098,"M","46",85,55
2098,"M","47",85,54
2098,"M","48",85,53
2098,"M","49",85,52
2098,"M","50",85,51
2098,"M","51",85,50
2098,"M","52",85,49
2098,"M","53",85,48
2098,"M","54",85,47
2098,"M","55",85,46
2098,"M","56",86,45
2098,"M","57",87,44
2098,"M","58",88,43
2098,"M","59",89,42
2098,"M","60",90,41
2098,"M","61",91,40
2098,"M","62",93,39
2098,"M","63",94,38
2098,"M","64",95,37
2098,"M","65",96,36
2098,"M","66",97,35
2098,"M","67",97,34
2098,"M","68",97,33
2098,"M","69",97,32
2098,"M","70",97,31
2098,"M","71",97,30
2098,"M","72",96,29
2098,"M","73",96,28
2098,"M","74",95,27
2098,"M","75",94,26
2098,"M","76",92,25
2098,"M","77",91,24
2098,"M","78",90,23
2098,"M","79",90,22
2098,"M","80",91,21
2098,"M","81",93,20
2098,"M","82",93,19
2098,"M","83",91,18
2098,"M","84",87,17
2098,"M","85",84,16
2098,"M","86",77,15
2098,"M","87",69,14
2098,"M","88",64,13
2098,"M","89",60,12
2098,"M","90",56,11
2098,"M","91",52,10
2098,"M","92",48,9
2098,"M","93",44,8
2098,"M","94",40,7
2098,"M","95",36,6
2098,"M","96",32,5
2098,"M","97",28,4
2098,"M","98",24,3
2098,"M","99",19,2
2098,"M","100+",50,1
