"year","sex","ageGroup","population","order"
2034,"FM","0",84,101
2034,"FM","1",86,100
2034,"FM","2",87,99
2034,"FM","3",88,98
2034,"FM","4",89,97
2034,"FM","5",90,96
2034,"FM","6",90,95
2034,"FM","7",91,94
2034,"FM","8",91,93
2034,"FM","9",91,92
2034,"FM","10",91,91
2034,"FM","11",91,90
2034,"FM","12",91,89
2034,"FM","13",91,88
2034,"FM","14",92,87
2034,"FM","15",93,86
2034,"FM","16",97,85
2034,"FM","17",101,84
2034,"FM","18",105,83
2034,"FM","19",107,82
2034,"FM","20",106,81
2034,"FM","21",107,80
2034,"FM","22",104,79
2034,"FM","23",98,78
2034,"FM","24",96,77
2034,"FM","25",97,76
2034,"FM","26",99,75
2034,"FM","27",101,74
2034,"FM","28",104,73
2034,"FM","29",108,72
2034,"FM","30",113,71
2034,"FM","31",120,70
2034,"FM","32",127,69
2034,"FM","33",135,68
2034,"FM","34",143,67
2034,"FM","35",150,66
2034,"FM","36",156,65
2034,"FM","37",160,64
2034,"FM","38",162,63
2034,"FM","39",164,62
2034,"FM","40",164,61
2034,"FM","41",164,60
2034,"FM","42",163,59
2034,"FM","43",161,58
2034,"FM","44",160,57
2034,"FM","45",161,56
2034,"FM","46",164,55
2034,"FM","47",169,54
2034,"FM","48",177,53
2034,"FM","49",185,52
2034,"FM","50",193,51
2034,"FM","51",199,50
2034,"FM","52",204,49
2034,"FM","53",208,48
2034,"FM","54",209,47
2034,"FM","55",209,46
2034,"FM","56",206,45
2034,"FM","57",200,44
2034,"FM","58",192,43
2034,"FM","59",183,42
2034,"FM","60",177,41
2034,"FM","61",174,40
2034,"FM","62",172,39
2034,"FM","63",173,38
2034,"FM","64",175,37
2034,"FM","65",176,36
2034,"FM","66",177,35
2034,"FM","67",177,34
2034,"FM","68",177,33
2034,"FM","69",176,32
2034,"FM","70",174,31
2034,"FM","71",171,30
2034,"FM","72",167,29
2034,"FM","73",163,28
2034,"FM","74",158,27
2034,"FM","75",153,26
2034,"FM","76",149,25
2034,"FM","77",144,24
2034,"FM","78",139,23
2034,"FM","79",133,22
2034,"FM","80",125,21
2034,"FM","81",115,20
2034,"FM","82",102,19
2034,"FM","83",89,18
2034,"FM","84",75,17
2034,"FM","85",64,16
2034,"FM","86",55,15
2034,"FM","87",48,14
2034,"FM","88",43,13
2034,"FM","89",38,12
2034,"FM","90",33,11
2034,"FM","91",29,10
2034,"FM","92",25,9
2034,"FM","93",20,8
2034,"FM","94",17,7
2034,"FM","95",14,6
2034,"FM","96",11,5
2034,"FM","97",8,4
2034,"FM","98",6,3
2034,"FM","99",5,2
2034,"FM","100+",10,1
2034,"M","0",89,101
2034,"M","1",91,100
2034,"M","2",92,99
2034,"M","3",93,98
2034,"M","4",95,97
2034,"M","5",95,96
2034,"M","6",96,95
2034,"M","7",96,94
2034,"M","8",97,93
2034,"M","9",97,92
2034,"M","10",97,91
2034,"M","11",97,90
2034,"M","12",97,89
2034,"M","13",97,88
2034,"M","14",98,87
2034,"M","15",100,86
2034,"M","16",104,85
2034,"M","17",109,84
2034,"M","18",113,83
2034,"M","19",114,82
2034,"M","20",114,81
2034,"M","21",114,80
2034,"M","22",111,79
2034,"M","23",105,78
2034,"M","24",103,77
2034,"M","25",105,76
2034,"M","26",107,75
2034,"M","27",109,74
2034,"M","28",112,73
2034,"M","29",117,72
2034,"M","30",122,71
2034,"M","31",129,70
2034,"M","32",136,69
2034,"M","33",145,68
2034,"M","34",153,67
2034,"M","35",160,66
2034,"M","36",166,65
2034,"M","37",170,64
2034,"M","38",172,63
2034,"M","39",174,62
2034,"M","40",174,61
2034,"M","41",174,60
2034,"M","42",173,59
2034,"M","43",172,58
2034,"M","44",171,57
2034,"M","45",171,56
2034,"M","46",173,55
2034,"M","47",176,54
2034,"M","48",181,53
2034,"M","49",186,52
2034,"M","50",191,51
2034,"M","51",195,50
2034,"M","52",198,49
2034,"M","53",200,48
2034,"M","54",200,47
2034,"M","55",198,46
2034,"M","56",193,45
2034,"M","57",186,44
2034,"M","58",176,43
2034,"M","59",167,42
2034,"M","60",160,41
2034,"M","61",156,40
2034,"M","62",155,39
2034,"M","63",156,38
2034,"M","64",158,37
2034,"M","65",159,36
2034,"M","66",160,35
2034,"M","67",159,34
2034,"M","68",158,33
2034,"M","69",156,32
2034,"M","70",152,31
2034,"M","71",149,30
2034,"M","72",144,29
2034,"M","73",139,28
2034,"M","74",133,27
2034,"M","75",127,26
2034,"M","76",122,25
2034,"M","77",117,24
2034,"M","78",112,23
2034,"M","79",105,22
2034,"M","80",97,21
2034,"M","81",87,20
2034,"M","82",76,19
2034,"M","83",64,18
2034,"M","84",53,17
2034,"M","85",44,16
2034,"M","86",37,15
2034,"M","87",32,14
2034,"M","88",28,13
2034,"M","89",25,12
2034,"M","90",21,11
2034,"M","91",17,10
2034,"M","92",14,9
2034,"M","93",11,8
2034,"M","94",8,7
2034,"M","95",6,6
2034,"M","96",4,5
2034,"M","97",3,4
2034,"M","98",2,3
2034,"M","99",1,2
2034,"M","100+",2,1
