"year","sex","ageGroup","population","order"
2074,"FM","0",62,101
2074,"FM","1",63,100
2074,"FM","2",64,99
2074,"FM","3",65,98
2074,"FM","4",65,97
2074,"FM","5",66,96
2074,"FM","6",67,95
2074,"FM","7",67,94
2074,"FM","8",68,93
2074,"FM","9",68,92
2074,"FM","10",69,91
2074,"FM","11",69,90
2074,"FM","12",70,89
2074,"FM","13",70,88
2074,"FM","14",70,87
2074,"FM","15",71,86
2074,"FM","16",72,85
2074,"FM","17",72,84
2074,"FM","18",73,83
2074,"FM","19",74,82
2074,"FM","20",74,81
2074,"FM","21",75,80
2074,"FM","22",75,79
2074,"FM","23",76,78
2074,"FM","24",76,77
2074,"FM","25",77,76
2074,"FM","26",77,75
2074,"FM","27",78,74
2074,"FM","28",78,73
2074,"FM","29",79,72
2074,"FM","30",79,71
2074,"FM","31",80,70
2074,"FM","32",81,69
2074,"FM","33",82,68
2074,"FM","34",84,67
2074,"FM","35",85,66
2074,"FM","36",87,65
2074,"FM","37",89,64
2074,"FM","38",90,63
2074,"FM","39",92,62
2074,"FM","40",94,61
2074,"FM","41",95,60
2074,"FM","42",96,59
2074,"FM","43",97,58
2074,"FM","44",98,57
2074,"FM","45",99,56
2074,"FM","46",100,55
2074,"FM","47",100,54
2074,"FM","48",100,53
2074,"FM","49",100,52
2074,"FM","50",100,51
2074,"FM","51",100,50
2074,"FM","52",100,49
2074,"FM","53",100,48
2074,"FM","54",100,47
2074,"FM","55",102,46
2074,"FM","56",105,45
2074,"FM","57",109,44
2074,"FM","58",112,43
2074,"FM","59",113,42
2074,"FM","60",112,41
2074,"FM","61",112,40
2074,"FM","62",108,39
2074,"FM","63",102,38
2074,"FM","64",99,37
2074,"FM","65",100,36
2074,"FM","66",101,35
2074,"FM","67",102,34
2074,"FM","68",104,33
2074,"FM","69",107,32
2074,"FM","70",111,31
2074,"FM","71",116,30
2074,"FM","72",122,29
2074,"FM","73",129,28
2074,"FM","74",135,27
2074,"FM","75",140,26
2074,"FM","76",143,25
2074,"FM","77",145,24
2074,"FM","78",145,23
2074,"FM","79",145,22
2074,"FM","80",142,21
2074,"FM","81",139,20
2074,"FM","82",135,19
2074,"FM","83",130,18
2074,"FM","84",125,17
2074,"FM","85",121,16
2074,"FM","86",119,15
2074,"FM","87",117,14
2074,"FM","88",117,13
2074,"FM","89",115,12
2074,"FM","90",112,11
2074,"FM","91",107,10
2074,"FM","92",101,9
2074,"FM","93",93,8
2074,"FM","94",85,7
2074,"FM","95",74,6
2074,"FM","96",64,5
2074,"FM","97",53,4
2074,"FM","98",42,3
2074,"FM","99",33,2
2074,"FM","100+",95,1
2074,"M","0",66,101
2074,"M","1",67,100
2074,"M","2",68,99
2074,"M","3",69,98
2074,"M","4",69,97
2074,"M","5",70,96
2074,"M","6",71,95
2074,"M","7",71,94
2074,"M","8",72,93
2074,"M","9",73,92
2074,"M","10",73,91
2074,"M","11",73,90
2074,"M","12",74,89
2074,"M","13",74,88
2074,"M","14",75,87
2074,"M","15",75,86
2074,"M","16",76,85
2074,"M","17",77,84
2074,"M","18",77,83
2074,"M","19",78,82
2074,"M","20",79,81
2074,"M","21",79,80
2074,"M","22",79,79
2074,"M","23",80,78
2074,"M","24",80,77
2074,"M","25",80,76
2074,"M","26",81,75
2074,"M","27",82,74
2074,"M","28",82,73
2074,"M","29",83,72
2074,"M","30",83,71
2074,"M","31",84,70
2074,"M","32",85,69
2074,"M","33",86,68
2074,"M","34",88,67
2074,"M","35",89,66
2074,"M","36",91,65
2074,"M","37",93,64
2074,"M","38",94,63
2074,"M","39",96,62
2074,"M","40",98,61
2074,"M","41",99,60
2074,"M","42",101,59
2074,"M","43",102,58
2074,"M","44",103,57
2074,"M","45",103,56
2074,"M","46",104,55
2074,"M","47",104,54
2074,"M","48",104,53
2074,"M","49",104,52
2074,"M","50",104,51
2074,"M","51",104,50
2074,"M","52",103,49
2074,"M","53",103,48
2074,"M","54",104,47
2074,"M","55",105,46
2074,"M","56",108,45
2074,"M","57",112,44
2074,"M","58",115,43
2074,"M","59",116,42
2074,"M","60",115,41
2074,"M","61",115,40
2074,"M","62",111,39
2074,"M","63",104,38
2074,"M","64",101,37
2074,"M","65",102,36
2074,"M","66",102,35
2074,"M","67",104,34
2074,"M","68",105,33
2074,"M","69",108,32
2074,"M","70",111,31
2074,"M","71",115,30
2074,"M","72",121,29
2074,"M","73",126,28
2074,"M","74",131,27
2074,"M","75",135,26
2074,"M","76",137,25
2074,"M","77",137,24
2074,"M","78",136,23
2074,"M","79",134,22
2074,"M","80",130,21
2074,"M","81",126,20
2074,"M","82",121,19
2074,"M","83",115,18
2074,"M","84",109,17
2074,"M","85",103,16
2074,"M","86",98,15
2074,"M","87",93,14
2074,"M","88",89,13
2074,"M","89",83,12
2074,"M","90",77,11
2074,"M","91",70,10
2074,"M","92",63,9
2074,"M","93",55,8
2074,"M","94",47,7
2074,"M","95",39,6
2074,"M","96",31,5
2074,"M","97",23,4
2074,"M","98",17,3
2074,"M","99",12,2
2074,"M","100+",25,1
