"year","sex","ageGroup","population","order"
2075,"FM","0",61,101
2075,"FM","1",62,100
2075,"FM","2",63,99
2075,"FM","3",64,98
2075,"FM","4",65,97
2075,"FM","5",65,96
2075,"FM","6",66,95
2075,"FM","7",67,94
2075,"FM","8",67,93
2075,"FM","9",68,92
2075,"FM","10",68,91
2075,"FM","11",69,90
2075,"FM","12",69,89
2075,"FM","13",70,88
2075,"FM","14",70,87
2075,"FM","15",71,86
2075,"FM","16",71,85
2075,"FM","17",72,84
2075,"FM","18",73,83
2075,"FM","19",74,82
2075,"FM","20",74,81
2075,"FM","21",75,80
2075,"FM","22",75,79
2075,"FM","23",76,78
2075,"FM","24",76,77
2075,"FM","25",77,76
2075,"FM","26",77,75
2075,"FM","27",78,74
2075,"FM","28",78,73
2075,"FM","29",79,72
2075,"FM","30",79,71
2075,"FM","31",80,70
2075,"FM","32",80,69
2075,"FM","33",81,68
2075,"FM","34",83,67
2075,"FM","35",84,66
2075,"FM","36",85,65
2075,"FM","37",87,64
2075,"FM","38",89,63
2075,"FM","39",90,62
2075,"FM","40",92,61
2075,"FM","41",94,60
2075,"FM","42",95,59
2075,"FM","43",96,58
2075,"FM","44",97,57
2075,"FM","45",98,56
2075,"FM","46",99,55
2075,"FM","47",100,54
2075,"FM","48",100,53
2075,"FM","49",100,52
2075,"FM","50",100,51
2075,"FM","51",100,50
2075,"FM","52",100,49
2075,"FM","53",100,48
2075,"FM","54",100,47
2075,"FM","55",100,46
2075,"FM","56",101,45
2075,"FM","57",105,44
2075,"FM","58",109,43
2075,"FM","59",112,42
2075,"FM","60",113,41
2075,"FM","61",112,40
2075,"FM","62",112,39
2075,"FM","63",108,38
2075,"FM","64",101,37
2075,"FM","65",99,36
2075,"FM","66",99,35
2075,"FM","67",100,34
2075,"FM","68",102,33
2075,"FM","69",104,32
2075,"FM","70",107,31
2075,"FM","71",111,30
2075,"FM","72",116,29
2075,"FM","73",121,28
2075,"FM","74",128,27
2075,"FM","75",134,26
2075,"FM","76",139,25
2075,"FM","77",142,24
2075,"FM","78",144,23
2075,"FM","79",144,22
2075,"FM","80",142,21
2075,"FM","81",140,20
2075,"FM","82",136,19
2075,"FM","83",132,18
2075,"FM","84",126,17
2075,"FM","85",121,16
2075,"FM","86",117,15
2075,"FM","87",114,14
2075,"FM","88",112,13
2075,"FM","89",111,12
2075,"FM","90",109,11
2075,"FM","91",105,10
2075,"FM","92",99,9
2075,"FM","93",93,8
2075,"FM","94",85,7
2075,"FM","95",76,6
2075,"FM","96",66,5
2075,"FM","97",55,4
2075,"FM","98",45,3
2075,"FM","99",35,2
2075,"FM","100+",98,1
2075,"M","0",65,101
2075,"M","1",66,100
2075,"M","2",67,99
2075,"M","3",68,98
2075,"M","4",69,97
2075,"M","5",69,96
2075,"M","6",70,95
2075,"M","7",71,94
2075,"M","8",71,93
2075,"M","9",72,92
2075,"M","10",73,91
2075,"M","11",73,90
2075,"M","12",73,89
2075,"M","13",74,88
2075,"M","14",74,87
2075,"M","15",75,86
2075,"M","16",75,85
2075,"M","17",76,84
2075,"M","18",77,83
2075,"M","19",78,82
2075,"M","20",78,81
2075,"M","21",79,80
2075,"M","22",79,79
2075,"M","23",80,78
2075,"M","24",80,77
2075,"M","25",81,76
2075,"M","26",81,75
2075,"M","27",82,74
2075,"M","28",82,73
2075,"M","29",82,72
2075,"M","30",83,71
2075,"M","31",83,70
2075,"M","32",84,69
2075,"M","33",85,68
2075,"M","34",87,67
2075,"M","35",88,66
2075,"M","36",89,65
2075,"M","37",91,64
2075,"M","38",93,63
2075,"M","39",95,62
2075,"M","40",97,61
2075,"M","41",98,60
2075,"M","42",100,59
2075,"M","43",101,58
2075,"M","44",102,57
2075,"M","45",103,56
2075,"M","46",103,55
2075,"M","47",104,54
2075,"M","48",104,53
2075,"M","49",104,52
2075,"M","50",104,51
2075,"M","51",104,50
2075,"M","52",104,49
2075,"M","53",103,48
2075,"M","54",103,47
2075,"M","55",103,46
2075,"M","56",105,45
2075,"M","57",108,44
2075,"M","58",112,43
2075,"M","59",115,42
2075,"M","60",116,41
2075,"M","61",115,40
2075,"M","62",114,39
2075,"M","63",110,38
2075,"M","64",103,37
2075,"M","65",101,36
2075,"M","66",101,35
2075,"M","67",102,34
2075,"M","68",103,33
2075,"M","69",105,32
2075,"M","70",107,31
2075,"M","71",110,30
2075,"M","72",114,29
2075,"M","73",119,28
2075,"M","74",125,27
2075,"M","75",129,26
2075,"M","76",133,25
2075,"M","77",135,24
2075,"M","78",135,23
2075,"M","79",133,22
2075,"M","80",130,21
2075,"M","81",126,20
2075,"M","82",122,19
2075,"M","83",116,18
2075,"M","84",110,17
2075,"M","85",103,16
2075,"M","86",98,15
2075,"M","87",92,14
2075,"M","88",87,13
2075,"M","89",82,12
2075,"M","90",76,11
2075,"M","91",70,10
2075,"M","92",63,9
2075,"M","93",55,8
2075,"M","94",47,7
2075,"M","95",40,6
2075,"M","96",32,5
2075,"M","97",25,4
2075,"M","98",18,3
2075,"M","99",13,2
2075,"M","100+",26,1
