"year","sex","ageGroup","population","order"
1953,"FM","0",182,101
1953,"FM","1",170,100
1953,"FM","2",157,99
1953,"FM","3",141,98
1953,"FM","4",128,97
1953,"FM","5",120,96
1953,"FM","6",113,95
1953,"FM","7",108,94
1953,"FM","8",105,93
1953,"FM","9",101,92
1953,"FM","10",99,91
1953,"FM","11",97,90
1953,"FM","12",96,89
1953,"FM","13",95,88
1953,"FM","14",94,87
1953,"FM","15",94,86
1953,"FM","16",91,85
1953,"FM","17",88,84
1953,"FM","18",85,83
1953,"FM","19",82,82
1953,"FM","20",79,81
1953,"FM","21",77,80
1953,"FM","22",76,79
1953,"FM","23",74,78
1953,"FM","24",72,77
1953,"FM","25",70,76
1953,"FM","26",68,75
1953,"FM","27",65,74
1953,"FM","28",62,73
1953,"FM","29",60,72
1953,"FM","30",57,71
1953,"FM","31",55,70
1953,"FM","32",54,69
1953,"FM","33",52,68
1953,"FM","34",50,67
1953,"FM","35",49,66
1953,"FM","36",48,65
1953,"FM","37",46,64
1953,"FM","38",45,63
1953,"FM","39",44,62
1953,"FM","40",42,61
1953,"FM","41",40,60
1953,"FM","42",38,59
1953,"FM","43",35,58
1953,"FM","44",33,57
1953,"FM","45",31,56
1953,"FM","46",30,55
1953,"FM","47",29,54
1953,"FM","48",28,53
1953,"FM","49",27,52
1953,"FM","50",26,51
1953,"FM","51",25,50
1953,"FM","52",23,49
1953,"FM","53",22,48
1953,"FM","54",20,47
1953,"FM","55",19,46
1953,"FM","56",18,45
1953,"FM","57",17,44
1953,"FM","58",17,43
1953,"FM","59",16,42
1953,"FM","60",15,41
1953,"FM","61",15,40
1953,"FM","62",14,39
1953,"FM","63",14,38
1953,"FM","64",13,37
1953,"FM","65",12,36
1953,"FM","66",12,35
1953,"FM","67",11,34
1953,"FM","68",10,33
1953,"FM","69",9,32
1953,"FM","70",8,31
1953,"FM","71",7,30
1953,"FM","72",7,29
1953,"FM","73",6,28
1953,"FM","74",5,27
1953,"FM","75",5,26
1953,"FM","76",4,25
1953,"FM","77",4,24
1953,"FM","78",3,23
1953,"FM","79",3,22
1953,"FM","80",2,21
1953,"FM","81",2,20
1953,"FM","82",1,19
1953,"FM","83",1,18
1953,"FM","84",1,17
1953,"FM","85",1,16
1953,"FM","86",1,15
1953,"FM","87",0,14
1953,"FM","88",0,13
1953,"FM","89",0,12
1953,"FM","90",0,11
1953,"FM","91",0,10
1953,"FM","92",0,9
1953,"FM","93",0,8
1953,"FM","94",0,7
1953,"FM","95",0,6
1953,"FM","96",0,5
1953,"FM","97",0,4
1953,"FM","98",0,3
1953,"FM","99",0,2
1953,"FM","100+",0,1
1953,"M","0",190,101
1953,"M","1",178,100
1953,"M","2",165,99
1953,"M","3",147,98
1953,"M","4",133,97
1953,"M","5",124,96
1953,"M","6",116,95
1953,"M","7",111,94
1953,"M","8",107,93
1953,"M","9",104,92
1953,"M","10",101,91
1953,"M","11",99,90
1953,"M","12",97,89
1953,"M","13",96,88
1953,"M","14",96,87
1953,"M","15",95,86
1953,"M","16",91,85
1953,"M","17",87,84
1953,"M","18",84,83
1953,"M","19",80,82
1953,"M","20",77,81
1953,"M","21",77,80
1953,"M","22",77,79
1953,"M","23",76,78
1953,"M","24",76,77
1953,"M","25",75,76
1953,"M","26",74,75
1953,"M","27",73,74
1953,"M","28",71,73
1953,"M","29",70,72
1953,"M","30",68,71
1953,"M","31",67,70
1953,"M","32",66,69
1953,"M","33",65,68
1953,"M","34",63,67
1953,"M","35",62,66
1953,"M","36",60,65
1953,"M","37",58,64
1953,"M","38",56,63
1953,"M","39",54,62
1953,"M","40",51,61
1953,"M","41",49,60
1953,"M","42",46,59
1953,"M","43",43,58
1953,"M","44",40,57
1953,"M","45",37,56
1953,"M","46",35,55
1953,"M","47",34,54
1953,"M","48",32,53
1953,"M","49",31,52
1953,"M","50",29,51
1953,"M","51",27,50
1953,"M","52",25,49
1953,"M","53",23,48
1953,"M","54",21,47
1953,"M","55",19,46
1953,"M","56",18,45
1953,"M","57",17,44
1953,"M","58",16,43
1953,"M","59",15,42
1953,"M","60",14,41
1953,"M","61",13,40
1953,"M","62",12,39
1953,"M","63",11,38
1953,"M","64",10,37
1953,"M","65",9,36
1953,"M","66",8,35
1953,"M","67",7,34
1953,"M","68",6,33
1953,"M","69",5,32
1953,"M","70",4,31
1953,"M","71",4,30
1953,"M","72",3,29
1953,"M","73",3,28
1953,"M","74",3,27
1953,"M","75",2,26
1953,"M","76",2,25
1953,"M","77",1,24
1953,"M","78",1,23
1953,"M","79",1,22
1953,"M","80",1,21
1953,"M","81",0,20
1953,"M","82",0,19
1953,"M","83",0,18
1953,"M","84",0,17
1953,"M","85",0,16
1953,"M","86",0,15
1953,"M","87",0,14
1953,"M","88",0,13
1953,"M","89",0,12
1953,"M","90",0,11
1953,"M","91",0,10
1953,"M","92",0,9
1953,"M","93",0,8
1953,"M","94",0,7
1953,"M","95",0,6
1953,"M","96",0,5
1953,"M","97",0,4
1953,"M","98",0,3
1953,"M","99",0,2
1953,"M","100+",0,1
