"year","sex","ageGroup","population","order"
2041,"FM","0",74,101
2041,"FM","1",75,100
2041,"FM","2",77,99
2041,"FM","3",78,98
2041,"FM","4",80,97
2041,"FM","5",82,96
2041,"FM","6",83,95
2041,"FM","7",85,94
2041,"FM","8",86,93
2041,"FM","9",87,92
2041,"FM","10",88,91
2041,"FM","11",89,90
2041,"FM","12",90,89
2041,"FM","13",91,88
2041,"FM","14",91,87
2041,"FM","15",91,86
2041,"FM","16",92,85
2041,"FM","17",92,84
2041,"FM","18",92,83
2041,"FM","19",92,82
2041,"FM","20",93,81
2041,"FM","21",94,80
2041,"FM","22",96,79
2041,"FM","23",100,78
2041,"FM","24",104,77
2041,"FM","25",108,76
2041,"FM","26",110,75
2041,"FM","27",110,74
2041,"FM","28",110,73
2041,"FM","29",107,72
2041,"FM","30",101,71
2041,"FM","31",99,70
2041,"FM","32",100,69
2041,"FM","33",101,68
2041,"FM","34",104,67
2041,"FM","35",106,66
2041,"FM","36",110,65
2041,"FM","37",115,64
2041,"FM","38",121,63
2041,"FM","39",128,62
2041,"FM","40",136,61
2041,"FM","41",144,60
2041,"FM","42",151,59
2041,"FM","43",156,58
2041,"FM","44",160,57
2041,"FM","45",162,56
2041,"FM","46",164,55
2041,"FM","47",164,54
2041,"FM","48",164,53
2041,"FM","49",162,52
2041,"FM","50",160,51
2041,"FM","51",159,50
2041,"FM","52",160,49
2041,"FM","53",163,48
2041,"FM","54",168,47
2041,"FM","55",175,46
2041,"FM","56",183,45
2041,"FM","57",190,44
2041,"FM","58",196,43
2041,"FM","59",201,42
2041,"FM","60",204,41
2041,"FM","61",206,40
2041,"FM","62",205,39
2041,"FM","63",201,38
2041,"FM","64",195,37
2041,"FM","65",187,36
2041,"FM","66",179,35
2041,"FM","67",172,34
2041,"FM","68",168,33
2041,"FM","69",166,32
2041,"FM","70",167,31
2041,"FM","71",168,30
2041,"FM","72",168,29
2041,"FM","73",168,28
2041,"FM","74",167,27
2041,"FM","75",165,26
2041,"FM","76",162,25
2041,"FM","77",159,24
2041,"FM","78",155,23
2041,"FM","79",149,22
2041,"FM","80",143,21
2041,"FM","81",136,20
2041,"FM","82",129,19
2041,"FM","83",122,18
2041,"FM","84",115,17
2041,"FM","85",108,16
2041,"FM","86",100,15
2041,"FM","87",90,14
2041,"FM","88",79,13
2041,"FM","89",68,12
2041,"FM","90",56,11
2041,"FM","91",45,10
2041,"FM","92",36,9
2041,"FM","93",29,8
2041,"FM","94",23,7
2041,"FM","95",19,6
2041,"FM","96",15,5
2041,"FM","97",12,4
2041,"FM","98",9,3
2041,"FM","99",7,2
2041,"FM","100+",16,1
2041,"M","0",79,101
2041,"M","1",80,100
2041,"M","2",82,99
2041,"M","3",83,98
2041,"M","4",85,97
2041,"M","5",87,96
2041,"M","6",89,95
2041,"M","7",90,94
2041,"M","8",92,93
2041,"M","9",93,92
2041,"M","10",94,91
2041,"M","11",95,90
2041,"M","12",96,89
2041,"M","13",96,88
2041,"M","14",97,87
2041,"M","15",97,86
2041,"M","16",98,85
2041,"M","17",98,84
2041,"M","18",98,83
2041,"M","19",98,82
2041,"M","20",99,81
2041,"M","21",100,80
2041,"M","22",102,79
2041,"M","23",106,78
2041,"M","24",111,77
2041,"M","25",115,76
2041,"M","26",117,75
2041,"M","27",117,74
2041,"M","28",117,73
2041,"M","29",114,72
2041,"M","30",107,71
2041,"M","31",106,70
2041,"M","32",107,69
2041,"M","33",109,68
2041,"M","34",111,67
2041,"M","35",114,66
2041,"M","36",118,65
2041,"M","37",123,64
2041,"M","38",130,63
2041,"M","39",137,62
2041,"M","40",145,61
2041,"M","41",153,60
2041,"M","42",160,59
2041,"M","43",165,58
2041,"M","44",169,57
2041,"M","45",171,56
2041,"M","46",172,55
2041,"M","47",172,54
2041,"M","48",172,53
2041,"M","49",171,52
2041,"M","50",169,51
2041,"M","51",168,50
2041,"M","52",168,49
2041,"M","53",169,48
2041,"M","54",172,47
2041,"M","55",176,46
2041,"M","56",181,45
2041,"M","57",185,44
2041,"M","58",188,43
2041,"M","59",191,42
2041,"M","60",192,41
2041,"M","61",192,40
2041,"M","62",190,39
2041,"M","63",184,38
2041,"M","64",177,37
2041,"M","65",167,36
2041,"M","66",158,35
2041,"M","67",151,34
2041,"M","68",147,33
2041,"M","69",145,32
2041,"M","70",145,31
2041,"M","71",146,30
2041,"M","72",146,29
2041,"M","73",145,28
2041,"M","74",143,27
2041,"M","75",140,26
2041,"M","76",136,25
2041,"M","77",131,24
2041,"M","78",126,23
2041,"M","79",120,22
2041,"M","80",113,21
2041,"M","81",105,20
2041,"M","82",98,19
2041,"M","83",91,18
2041,"M","84",83,17
2041,"M","85",76,16
2041,"M","86",68,15
2041,"M","87",60,14
2041,"M","88",51,13
2041,"M","89",42,12
2041,"M","90",33,11
2041,"M","91",25,10
2041,"M","92",19,9
2041,"M","93",15,8
2041,"M","94",11,7
2041,"M","95",9,6
2041,"M","96",7,5
2041,"M","97",5,4
2041,"M","98",3,3
2041,"M","99",2,2
2041,"M","100+",4,1
