"year","sex","ageGroup","population","order"
1961,"FM","0",206,101
1961,"FM","1",201,100
1961,"FM","2",198,99
1961,"FM","3",195,98
1961,"FM","4",192,97
1961,"FM","5",188,96
1961,"FM","6",183,95
1961,"FM","7",177,94
1961,"FM","8",170,93
1961,"FM","9",162,92
1961,"FM","10",153,91
1961,"FM","11",139,90
1961,"FM","12",127,89
1961,"FM","13",119,88
1961,"FM","14",112,87
1961,"FM","15",108,86
1961,"FM","16",104,85
1961,"FM","17",101,84
1961,"FM","18",99,83
1961,"FM","19",97,82
1961,"FM","20",96,81
1961,"FM","21",95,80
1961,"FM","22",95,79
1961,"FM","23",94,78
1961,"FM","24",91,77
1961,"FM","25",88,76
1961,"FM","26",85,75
1961,"FM","27",82,74
1961,"FM","28",79,73
1961,"FM","29",77,72
1961,"FM","30",76,71
1961,"FM","31",74,70
1961,"FM","32",72,69
1961,"FM","33",70,68
1961,"FM","34",68,67
1961,"FM","35",65,66
1961,"FM","36",62,65
1961,"FM","37",59,64
1961,"FM","38",57,63
1961,"FM","39",55,62
1961,"FM","40",53,61
1961,"FM","41",51,60
1961,"FM","42",49,59
1961,"FM","43",48,58
1961,"FM","44",46,57
1961,"FM","45",45,56
1961,"FM","46",44,55
1961,"FM","47",42,54
1961,"FM","48",41,53
1961,"FM","49",39,52
1961,"FM","50",36,51
1961,"FM","51",34,50
1961,"FM","52",32,49
1961,"FM","53",29,48
1961,"FM","54",28,47
1961,"FM","55",27,46
1961,"FM","56",26,45
1961,"FM","57",25,44
1961,"FM","58",24,43
1961,"FM","59",23,42
1961,"FM","60",21,41
1961,"FM","61",19,40
1961,"FM","62",18,39
1961,"FM","63",16,38
1961,"FM","64",15,37
1961,"FM","65",15,36
1961,"FM","66",14,35
1961,"FM","67",13,34
1961,"FM","68",12,33
1961,"FM","69",11,32
1961,"FM","70",11,31
1961,"FM","71",10,30
1961,"FM","72",9,29
1961,"FM","73",8,28
1961,"FM","74",7,27
1961,"FM","75",6,26
1961,"FM","76",6,25
1961,"FM","77",5,24
1961,"FM","78",4,23
1961,"FM","79",4,22
1961,"FM","80",3,21
1961,"FM","81",2,20
1961,"FM","82",2,19
1961,"FM","83",2,18
1961,"FM","84",1,17
1961,"FM","85",1,16
1961,"FM","86",1,15
1961,"FM","87",1,14
1961,"FM","88",0,13
1961,"FM","89",0,12
1961,"FM","90",0,11
1961,"FM","91",0,10
1961,"FM","92",0,9
1961,"FM","93",0,8
1961,"FM","94",0,7
1961,"FM","95",0,6
1961,"FM","96",0,5
1961,"FM","97",0,4
1961,"FM","98",0,3
1961,"FM","99",0,2
1961,"FM","100+",0,1
1961,"M","0",219,101
1961,"M","1",213,100
1961,"M","2",209,99
1961,"M","3",206,98
1961,"M","4",203,97
1961,"M","5",198,96
1961,"M","6",193,95
1961,"M","7",186,94
1961,"M","8",179,93
1961,"M","9",170,92
1961,"M","10",161,91
1961,"M","11",145,90
1961,"M","12",131,89
1961,"M","13",123,88
1961,"M","14",115,87
1961,"M","15",111,86
1961,"M","16",107,85
1961,"M","17",103,84
1961,"M","18",101,83
1961,"M","19",99,82
1961,"M","20",97,81
1961,"M","21",96,80
1961,"M","22",95,79
1961,"M","23",94,78
1961,"M","24",91,77
1961,"M","25",87,76
1961,"M","26",83,75
1961,"M","27",80,74
1961,"M","28",77,73
1961,"M","29",76,72
1961,"M","30",76,71
1961,"M","31",76,70
1961,"M","32",75,69
1961,"M","33",75,68
1961,"M","34",73,67
1961,"M","35",72,66
1961,"M","36",70,65
1961,"M","37",69,64
1961,"M","38",67,63
1961,"M","39",66,62
1961,"M","40",64,61
1961,"M","41",63,60
1961,"M","42",61,59
1961,"M","43",59,58
1961,"M","44",57,57
1961,"M","45",55,56
1961,"M","46",53,55
1961,"M","47",51,54
1961,"M","48",48,53
1961,"M","49",46,52
1961,"M","50",43,51
1961,"M","51",40,50
1961,"M","52",37,49
1961,"M","53",34,48
1961,"M","54",32,47
1961,"M","55",30,46
1961,"M","56",29,45
1961,"M","57",27,44
1961,"M","58",25,43
1961,"M","59",23,42
1961,"M","60",21,41
1961,"M","61",19,40
1961,"M","62",17,39
1961,"M","63",15,38
1961,"M","64",14,37
1961,"M","65",13,36
1961,"M","66",12,35
1961,"M","67",11,34
1961,"M","68",10,33
1961,"M","69",8,32
1961,"M","70",7,31
1961,"M","71",6,30
1961,"M","72",5,29
1961,"M","73",5,28
1961,"M","74",4,27
1961,"M","75",3,26
1961,"M","76",3,25
1961,"M","77",2,24
1961,"M","78",2,23
1961,"M","79",1,22
1961,"M","80",1,21
1961,"M","81",1,20
1961,"M","82",1,19
1961,"M","83",0,18
1961,"M","84",0,17
1961,"M","85",0,16
1961,"M","86",0,15
1961,"M","87",0,14
1961,"M","88",0,13
1961,"M","89",0,12
1961,"M","90",0,11
1961,"M","91",0,10
1961,"M","92",0,9
1961,"M","93",0,8
1961,"M","94",0,7
1961,"M","95",0,6
1961,"M","96",0,5
1961,"M","97",0,4
1961,"M","98",0,3
1961,"M","99",0,2
1961,"M","100+",0,1
